stock_name,stock_num,class
EMP88 就業88,EMP88,櫃指數類
GTCI 薪酬指數,GTCI,櫃指數類
GTHD 高殖利,GTHD,櫃指數類
GTSM50 富櫃50,GTSM50,櫃指數類
IR0118 富櫃200報酬指,IR0118,櫃指數類
IR0138 櫃Quality 50報酬指,IR0138,櫃指數類
IR0140 櫃半導體領航報酬指,IR0140,櫃指數類
IR0141 富櫃200報酬日正二,IR0141,櫃指數類
IR0148 櫃ESG成長報酬指,IR0148,櫃指數類
IR0149 櫃ESG電子菁英報酬指,IR0149,櫃指數類
IX0118 富櫃200指,IX0118,櫃指數類
IX0134 櫃永續指,IX0134,櫃指數類
IX0138 櫃Quality 50指,IX0138,櫃指數類
TPCGI 櫃治理,TPCGI,櫃指數類
TWTBI 公債指,TWTBI,櫃指數類
9960 邁達康,9960,櫃貿易百貨
8908 欣雄,8908,櫃油電燃氣
8917 欣泰,8917,櫃油電燃氣
8927 北基,8927,櫃油電燃氣
8931 大汽電,8931,櫃油電燃氣
2926 誠品生活,2926,櫃文化創意
3064 泰偉,3064,櫃文化創意
3083 網龍,3083,櫃文化創意
3086 華義,3086,櫃文化創意
3293 鈊象,3293,櫃文化創意
3546 宇峻,3546,櫃文化創意
3629 地心引力,3629,櫃文化創意
4806 昇華,4806,櫃文化創意
4946 辣椒,4946,櫃文化創意
5263 智崴,5263,櫃文化創意
5478 智冠,5478,櫃文化創意
6101 寬魚國際,6101,櫃文化創意
6111 大宇資,6111,櫃文化創意
6144 得利影,6144,櫃文化創意
6169 昱泉,6169,櫃文化創意
6180 橘子,6180,櫃文化創意
6294 智基,6294,櫃文化創意
6482 弘煜科,6482,櫃文化創意
6542 隆中,6542,櫃文化創意
6596 寬宏藝術,6596,櫃文化創意
8446 華研,8446,櫃文化創意
8450 霹靂,8450,櫃文化創意
8923 時報,8923,櫃文化創意
9949 琉園,9949,櫃文化創意
1240 茂生農經,1240,櫃農業科技業
4171 瑞基,4171,櫃農業科技業
6508 惠光,6508,櫃農業科技業
6578 達邦蛋白,6578,櫃農業科技業
3085 新零售,3085,櫃電子商務
3687 歐買尬,3687,櫃電子商務
5278 尚凡,5278,櫃電子商務
5287 數字,5287,櫃電子商務
5321 美而快,5321,櫃電子商務
6741 91APP*-KY,6741,櫃電子商務
6763 綠界科技,6763,櫃電子商務
8044 網家,8044,櫃電子商務
8472 夠麻吉,8472,櫃電子商務
8477 創業家,8477,櫃電子商務
1584 精剛,1584,櫃其他
2221 大甲,2221,櫃其他
2640 大車隊,2640,櫃其他
3284 太普高,3284,櫃其他
3313 斐成,3313,櫃其他
4430 耀億,4430,櫃其他
4529 淳紳,4529,櫃其他
4541 晟田,4541,櫃其他
4556 旭然,4556,櫃其他
4950 牧東,4950,櫃其他
5209 新鼎,5209,櫃其他
5276 達輝-KY,5276,櫃其他
5345 天揚,5345,櫃其他
5398 慕康生醫,5398,櫃其他
5450 南良,5450,櫃其他
5481 新華,5481,櫃其他
5530 龍巖,5530,櫃其他
5604 中連,5604,櫃其他
6179 亞通,6179,櫃其他
6199 天品,6199,櫃其他
6236 康呈,6236,櫃其他
6240 松崗,6240,櫃其他
6616 特昇-KY,6616,櫃其他
6624 萬年清,6624,櫃其他
6629 泰金-KY,6629,櫃其他
6721 信實,6721,櫃其他
6803 崑鼎,6803,櫃其他
6804 明係,6804,櫃其他
8342 益張,8342,櫃其他
8354 冠好,8354,櫃其他
8390 金益鼎,8390,櫃其他
8401 白紗科,8401,櫃其他
8418 捷必勝-KY,8418,櫃其他
8420 明揚,8420,櫃其他
8421 旭源,8421,櫃其他
8423 保綠-KY,8423,櫃其他
8426 紅木-KY,8426,櫃其他
8435 鉅邁,8435,櫃其他
8437 大地-KY,8437,櫃其他
8440 綠電,8440,櫃其他
8444 綠河-KY,8444,櫃其他
8455 大拓-KY,8455,櫃其他
8476 台境,8476,櫃其他
8489 三貝德,8489,櫃其他
8905 裕國,8905,櫃其他
8906 花王,8906,櫃其他
8916 光隆,8916,櫃其他
8916A 光隆甲特,8916A,櫃其他
8921 沈氏,8921,櫃其他
8924 大田,8924,櫃其他
8928 鉅明,8928,櫃其他
8929 富堡,8929,櫃其他
8932 宏大,8932,櫃其他
8933 愛地雅,8933,櫃其他
8935 邦泰,8935,櫃其他
8936 國統,8936,櫃其他
8937 合騏,8937,櫃其他
8938 明安,8938,櫃其他
8942 森鉅,8942,櫃其他
13164 上曜四,13164,櫃公司債
13165 上曜五,13165,櫃公司債
13381 廣華一KY,13381,櫃公司債
13411 富林一KY,13411,櫃公司債
13421 八貫一,13421,櫃公司債
14361 華友聯一,14361,櫃公司債
14362 華友聯二,14362,櫃公司債
14742 弘裕二,14742,櫃公司債
15132 中興電二,15132,櫃公司債
15324 勤美四,15324,櫃公司債
15332 車王電二,15332,櫃公司債
15823 信錦三,15823,櫃公司債
15862 和勤二,15862,櫃公司債
15863 和勤三,15863,櫃公司債
15893 永冠三KY,15893,櫃公司債
15932 祺驊二,15932,櫃公司債
15982 岱宇二,15982,櫃公司債
15983 岱宇三,15983,櫃公司債
15991 宏佳騰一,15991,櫃公司債
16094 大亞四,16094,櫃公司債
16173 榮星三,16173,櫃公司債
16263 艾美特三KY,16263,櫃公司債
16264 艾美特四KY,16264,櫃公司債
17271 中華化一,17271,櫃公司債
17862 科妍二,17862,櫃公司債
18051 寶徠一,18051,櫃公司債
18155 富喬五,18155,櫃公司債
18156 富喬六,18156,櫃公司債
19094 榮成四,19094,櫃公司債
20121 春雨一,20121,櫃公司債
20122 春雨二,20122,櫃公司債
20123 春雨三,20123,櫃公司債
20343 允強三,20343,櫃公司債
20612 風青二,20612,櫃公司債
20652 世豐二,20652,櫃公司債
20661 世德一,20661,櫃公司債
20694 運錩四,20694,櫃公司債
22081 台船一,22081,櫃公司債
22282 劍麟二,22282,櫃公司債
22313 為升三,22313,櫃公司債
22393 英利三KY,22393,櫃公司債
22431 宏旭一KY,22431,櫃公司債
23383 光罩三,23383,櫃公司債
23581 廷鑫一,23581,櫃公司債
23835 台光電五,23835,櫃公司債
24393 美律三,24393,櫃公司債
24616 光群雷六,24616,櫃公司債
24663 冠西電三,24663,櫃公司債
24723 立隆電三,24723,櫃公司債
24822 連宇二,24822,櫃公司債
24921 華新科一,24921,櫃公司債
24972 怡利電二,24972,櫃公司債
25282 皇普二,25282,櫃公司債
25391 櫻花建一,25391,櫃公司債
25392 櫻花建二,25392,櫃公司債
26034 長榮四,26034,櫃公司債
26107 華航七,26107,櫃公司債
26185 長榮航五,26185,櫃公司債
26302 亞航二,26302,櫃公司債
26415 正德五,26415,櫃公司債
27291 瓦城一,27291,櫃公司債
27311 雄獅一,27311,櫃公司債
27312 雄獅二,27312,櫃公司債
27481 雲品一,27481,櫃公司債
288701 台新金E1,288701,櫃公司債
28886 新光金五,28886,櫃公司債
29051 三商一,29051,櫃公司債
29371 集雅社一,29371,櫃公司債
30103 華立三,30103,櫃公司債
30164 嘉晶四,30164,櫃公司債
30184 同開四,30184,櫃公司債
30237 信邦七,30237,櫃公司債
30284 增你強四,30284,櫃公司債
30336 威健六,30336,櫃公司債
30425 晶技五,30425,櫃公司債
30477 訊舟七,30477,櫃公司債
30921 鴻碩一,30921,櫃公司債
31221 笙泉一,31221,櫃公司債
31381 耀登一,31381,櫃公司債
31412 晶宏二,31412,櫃公司債
31493 正達三,31493,櫃公司債
31632 波若威二,31632,櫃公司債
31671 大量一,31671,櫃公司債
31712 新洲二,31712,櫃公司債
32024 樺晟四,32024,櫃公司債
32094 全科四,32094,櫃公司債
32681 海德威一,32681,櫃公司債
32903 東浦三,32903,櫃公司債
33101 佳穎一,33101,櫃公司債
33224 建舜電四,33224,櫃公司債
33244 雙鴻四,33244,櫃公司債
33394 泰谷四,33394,櫃公司債
33463 麗清三,33463,櫃公司債
33464 麗清四,33464,櫃公司債
33632 上詮二,33632,櫃公司債
33881 崇越電一,33881,櫃公司債
34132 京鼎二,34132,櫃公司債
34162 融程電二,34162,櫃公司債
34653 進泰電子三,34653,櫃公司債
34833 力致三,34833,櫃公司債
34842 崧騰二,34842,櫃公司債
34891 森寶一,34891,櫃公司債
35121 皇龍一,35121,櫃公司債
35211 鴻翊一,35211,櫃公司債
35264 凡甲四,35264,櫃公司債
35265 凡甲五,35265,櫃公司債
35331 嘉澤一,35331,櫃公司債
35481 兆利一,35481,櫃公司債
35763 聯合再生三,35763,櫃公司債
35802 友威科二,35802,櫃公司債
35913 艾笛森三,35913,櫃公司債
35971 映興一,35971,櫃公司債
36052 宏致二,36052,櫃公司債
36171 碩天一,36171,櫃公司債
36253 西勝三,36253,櫃公司債
36313 晟楠三,36313,櫃公司債
36451 達邁一,36451,櫃公司債
36533 健策三,36533,櫃公司債
36803 家登三,36803,櫃公司債
36871 歐買尬一,36871,櫃公司債
36893 湧德三,36893,櫃公司債
36912 碩禾二,36912,櫃公司債
37011 大眾控一,37011,櫃公司債
37073 漢磊三,37073,櫃公司債
37074 漢磊四,37074,櫃公司債
37083 上緯投控三,37083,櫃公司債
37084 上緯投控四,37084,櫃公司債
37131 新晶投控一,37131,櫃公司債
41234 晟德四,41234,櫃公司債
41235 晟德五,41235,櫃公司債
41293 聯合三,41293,櫃公司債
41481 全宇生技一KY,41481,櫃公司債
41552 訊映二,41552,櫃公司債
41553 訊映三,41553,櫃公司債
41644 承業醫四,41644,櫃公司債
41672 松瑞藥二,41672,櫃公司債
41683 醣聯三,41683,櫃公司債
41712 瑞基二,41712,櫃公司債
41752 杏一二,41752,櫃公司債
41902 佐登二KY,41902,櫃公司債
43031 信立一,43031,櫃公司債
43068 炎洲八,43068,櫃公司債
43069 炎洲九,43069,櫃公司債
44163 三圓三,44163,櫃公司債
44331 興采一,44331,櫃公司債
44332 興采二,44332,櫃公司債
44382 廣越二,44382,櫃公司債
45381 大詠城一,45381,櫃公司債
45401 全球傳動一,45401,櫃公司債
45552 氣立二,45552,櫃公司債
45553 氣立三,45553,櫃公司債
45561 旭然一,45561,櫃公司債
45562 旭然二,45562,櫃公司債
45661 時碩工業一,45661,櫃公司債
45662 時碩工業二,45662,櫃公司債
45801 捷流閥業一,45801,櫃公司債
47146 永捷六,47146,櫃公司債
47147 永捷七,47147,櫃公司債
47202 德淵二,47202,櫃公司債
47363 泰博三,47363,櫃公司債
47393 康普三,47393,櫃公司債
47601 勤凱一,47601,櫃公司債
47632 材料二KY,47632,櫃公司債
47633 材料三KY,47633,櫃公司債
48071 日成一KY,48071,櫃公司債
49124 聯德控股四KY,49124,櫃公司債
49162 事欣科二,49162,櫃公司債
49163 事欣科三,49163,櫃公司債
49681 立積一,49681,櫃公司債
50096 榮剛六,50096,櫃公司債
50114 久陽四,50114,櫃公司債
52137 亞昕七,52137,櫃公司債
52231 安力一KY,52231,櫃公司債
52251 東科一KY,52251,櫃公司債
52451 智晶一,52451,櫃公司債
52633 智崴三,52633,櫃公司債
52634 智崴四,52634,櫃公司債
52842 jpp二KY,52842,櫃公司債
52881 豐祥一KY,52881,櫃公司債
53063 桂盟三,53063,櫃公司債
53094 系統電四,53094,櫃公司債
53513 鈺創三,53513,櫃公司債
53886 中磊六,53886,櫃公司債
54572 宣德二,54572,櫃公司債
54983 凱崴三,54983,櫃公司債
55361 聖暉一,55361,櫃公司債
55431 桓鼎一KY,55431,櫃公司債
55432 桓鼎二KY,55432,櫃公司債
55461 永固一KY,55461,櫃公司債
58711 中租一KY,58711,櫃公司債
59055 南仁湖四,59055,櫃公司債
60151 宏遠證一,60151,櫃公司債
61041 創惟一,61041,櫃公司債
61342 萬旭二,61342,櫃公司債
61505 撼訊五,61505,櫃公司債
61564 松上四,61564,櫃公司債
61634 華電網四,61634,櫃公司債
61754 立敦四,61754,櫃公司債
61791 亞通一,61791,櫃公司債
61792 亞通二,61792,櫃公司債
61827 合晶七,61827,櫃公司債
61874 萬潤四,61874,櫃公司債
61893 豐藝三,61893,櫃公司債
61906 萬泰科六,61906,櫃公司債
61964 帆宣四,61964,櫃公司債
62031 海韻電一,62031,櫃公司債
62053 詮欣三,62053,櫃公司債
62092 今國光二,62092,櫃公司債
62209 岳豐九,62209,櫃公司債
62241 聚鼎一,62241,櫃公司債
62484 沛波四,62484,櫃公司債
62574 矽格四,62574,櫃公司債
62743 台燿三,62743,櫃公司債
62756 元山六,62756,櫃公司債
62821 康舒一,62821,櫃公司債
62832 淳安二,62832,櫃公司債
62853 啟碁三,62853,櫃公司債
62881 聯嘉一,62881,櫃公司債
62882 聯嘉二,62882,櫃公司債
62883 聯嘉三,62883,櫃公司債
62909 良維九,62909,櫃公司債
64143 樺漢三,64143,櫃公司債
64144 樺漢四,64144,櫃公司債
64161 瑞祺電通一,64161,櫃公司債
64323 今展科三,64323,櫃公司債
64413 廣錠三,64413,櫃公司債
64414 廣錠四,64414,櫃公司債
64415 廣錠五,64415,櫃公司債
64511 訊芯一KY,64511,櫃公司債
64651 威潤一,64651,櫃公司債
64692 大樹二,64692,櫃公司債
64722 保瑞二,64722,櫃公司債
64773 安集三,64773,櫃公司債
64774 安集四,64774,櫃公司債
64961 科懋一,64961,櫃公司債
65095 聚和五,65095,櫃公司債
65321 瑞耘一,65321,櫃公司債
65471 高端疫苗一,65471,櫃公司債
65521 易華電一,65521,櫃公司債
65581 興能高一,65581,櫃公司債
65701 維田一,65701,櫃公司債
65781 達邦蛋白一,65781,櫃公司債
65912 動力二KY,65912,櫃公司債
65913 動力三KY,65913,櫃公司債
66033 富強鑫三,66033,櫃公司債
66161 特昇一KY,66161,櫃公司債
66162 特昇二KY,66162,櫃公司債
66291 泰金一KY,66291,櫃公司債
66411 基士德一KY,66411,櫃公司債
66541 天正國際一,66541,櫃公司債
66551 科定一,66551,櫃公司債
66641 群翊一,66641,櫃公司債
66681 中揚光一,66681,櫃公司債
66682 中揚光二,66682,櫃公司債
66683 中揚光三,66683,櫃公司債
66701 復盛應用一,66701,櫃公司債
67061 惠特一,67061,櫃公司債
67151 嘉基一,67151,櫃公司債
67271 亞泰金屬一,67271,櫃公司債
67611 穩得一,67611,櫃公司債
74021 邑錡一,74021,櫃公司債
80273 鈦昇三,80273,櫃公司債
80425 金山電五,80425,櫃公司債
80441 網家一,80441,櫃公司債
80506 廣積六,80506,櫃公司債
80661 來思達一,80661,櫃公司債
80923 建暐三,80923,櫃公司債
80972 常珵二,80972,櫃公司債
81034 瀚荃四,81034,櫃公司債
81041 錸寶一,81041,櫃公司債
81042 錸寶二,81042,櫃公司債
81091 博大一,81091,櫃公司債
81129 至上九,81129,櫃公司債
81472 正淩二,81472,櫃公司債
81713 天宇三,81713,櫃公司債
82991 群聯一,82991,櫃公司債
83494 恒耀四,83494,櫃公司債
83671 建新國際一,83671,櫃公司債
84112 福貞二KY,84112,櫃公司債
84201 明揚一,84201,櫃公司債
84221 可寧衛一,84221,櫃公司債
84421 威宏一KY,84421,櫃公司債
84622 柏文二,84622,櫃公司債
84661 美吉吉一KY,84661,櫃公司債
84671 波力一KY,84671,櫃公司債
84732 山林水二,84732,櫃公司債
89275 北基五,89275,櫃公司債
89276 北基六,89276,櫃公司債
89321 宏大一,89321,櫃公司債
89335 愛地雅五,89335,櫃公司債
89383 明安三,89383,櫃公司債
98025 鈺齊五KY,98025,櫃公司債
99211 巨大一,99211,櫃公司債
99584 世紀鋼四,99584,櫃公司債
006201 元大富櫃50,006201,櫃ETF
00679B 元大美債20年,00679B,櫃ETF
00687B 國泰20年美債,00687B,櫃ETF
00694B 富邦美債1-3,00694B,櫃ETF
00695B 富邦美債7-10,00695B,櫃ETF
00696B 富邦美債20年,00696B,櫃ETF
00697B 元大美債7-10,00697B,櫃ETF
00718B 富邦中國政策債,00718B,櫃ETF
00719B 元大美債1-3,00719B,櫃ETF
00720B 元大投資級公司債,00720B,櫃ETF
00721B 元大中國債3-5,00721B,櫃ETF
00722B 群益15年IG電信債,00722B,櫃ETF
00723B 群益15年IG科技債,00723B,櫃ETF
00724B 群益10年IG金融債,00724B,櫃ETF
00725B 國泰投資級公司債,00725B,櫃ETF
00726B 國泰5Y+新興債,00726B,櫃ETF
00727B 國泰1-5Y非投等債,00727B,櫃ETF
00734B 台新JPM新興債,00734B,櫃ETF
00740B 富邦全球投等債,00740B,櫃ETF
00741B 富邦全球非投等債,00741B,櫃ETF
00744B 國泰中國政金債5+,00744B,櫃ETF
00745B 富邦中政債0-1,00745B,櫃ETF
00746B 富邦A級公司債,00746B,櫃ETF
00747B FH中國政策債,00747B,櫃ETF
00748B 凱基中國債3-10,00748B,櫃ETF
00749B 凱基新興債10+,00749B,櫃ETF
00750B 凱基科技債10+,00750B,櫃ETF
00751B 元大AAA至A公司債,00751B,櫃ETF
00754B 群益AAA-AA公司債,00754B,櫃ETF
00755B 群益15年IG公用債,00755B,櫃ETF
00756B 群益15年EM主權債,00756B,櫃ETF
00758B FH能源債,00758B,櫃ETF
00759B FH製藥債,00759B,櫃ETF
00760B FH新興企業債,00760B,櫃ETF
00761B 國泰A級公司債,00761B,櫃ETF
00764B 群益25年美債,00764B,櫃ETF
00765B 群益中國政金債,00765B,櫃ETF
00768B FH20年美債,00768B,櫃ETF
00772B 中信高評級公司債,00772B,櫃ETF
00773B 中信優先金融債,00773B,櫃ETF
00777B 凱基AAA至A公司債,00777B,櫃ETF
00778B 凱基金融債20+,00778B,櫃ETF
00779B 凱基美債25+,00779B,櫃ETF
00780B 國泰A級金融債,00780B,櫃ETF
00781B 國泰A級科技債,00781B,櫃ETF
00782B 國泰A級公用債,00782B,櫃ETF
00784B 富邦中國投等債,00784B,櫃ETF
00785B 富邦金融投等債,00785B,櫃ETF
00786B 元大10年IG銀行債,00786B,櫃ETF
00787B 元大10年IG醫療債,00787B,櫃ETF
00788B 元大10年IG電能債,00788B,櫃ETF
00789B FH公司債A3,00789B,櫃ETF
00790B FH次順位IG金融債,00790B,櫃ETF
00791B FH美元信用債1-5Y,00791B,櫃ETF
00792B 群益A級公司債,00792B,櫃ETF
00793B 群益AAA-A醫療債,00793B,櫃ETF
00794B 群益7+中國政金債,00794B,櫃ETF
00795B 中信美國公債20年,00795B,櫃ETF
00799B 國泰A級醫療債,00799B,櫃ETF
00831B 新光美債1-3,00831B,櫃ETF
00834B 第一金金融債10+,00834B,櫃ETF
00836B 永豐10年A公司債,00836B,櫃ETF
00840B 凱基IG精選15+,00840B,櫃ETF
00841B 凱基AAA-AA公司債,00841B,櫃ETF
00842B 台新美元銀行債,00842B,櫃ETF
00844B 新光15年IG金融債,00844B,櫃ETF
00845B 富邦新興投等債,00845B,櫃ETF
00846B 富邦歐洲銀行債,00846B,櫃ETF
00847B 中信美國市政債,00847B,櫃ETF
00848B 中信新興亞洲債,00848B,櫃ETF
00849B 中信EM主權債0-5,00849B,櫃ETF
00853B 統一美債10年Aa-A,00853B,櫃ETF
00856B 永豐1-3年美公債,00856B,櫃ETF
00857B 永豐20年美公債,00857B,櫃ETF
00858 永豐美國500大,00858,櫃ETF
00858N 永豐美國500大估,00858N,櫃ETF
00859B 群益0-1年美債,00859B,櫃ETF
00860B 群益1-5年IG債,00860B,櫃ETF
00862B 中信投資級公司債,00862B,櫃ETF
00863B 中信全球電信債,00863B,櫃ETF
00864B 中信美國公債0-1,00864B,櫃ETF
00867B 新光A-BBB電信債,00867B,櫃ETF
00870B 元大15年EM主權債,00870B,櫃ETF
00877 FH中國5G,00877,櫃ETF
00883B 中信ESG投資級債,00883B,櫃ETF
00884B 中信低碳新興債,00884B,櫃ETF
00886 永豐美國科技,00886,櫃ETF
00886N 永豐美國科技估,00886N,櫃ETF
00887 永豐中國科技50大,00887,櫃ETF
00887N 永豐中國科技50大估,00887N,櫃ETF
00888 永豐台灣ESG,00888,櫃ETF
00888N 永豐台灣ESG估,00888N,櫃ETF
00890B 凱基ESGBBB債15+,00890B,櫃ETF
06201N 元大富櫃50估,06201N,櫃ETF
0679BN 元大美債20年估,0679BN,櫃ETF
0687BN 國泰20年美債估,0687BN,櫃ETF
0694BN 富邦美債1-3估,0694BN,櫃ETF
0695BN 富邦美債7-10估,0695BN,櫃ETF
0696BN 富邦美債20年估,0696BN,櫃ETF
0697BN 元大美債7-10估,0697BN,櫃ETF
0718BN 富邦中國政策債估,0718BN,櫃ETF
0719BN 元大美債1-3估,0719BN,櫃ETF
0720BN 元大投資級公司債估,0720BN,櫃ETF
0721BN 元大中國債3-5估,0721BN,櫃ETF
0725BN 國泰投資級公司債估,0725BN,櫃ETF
0726BN 國泰5Y+新興債估,0726BN,櫃ETF
0727BN 國泰1-5Y非投等債估,0727BN,櫃ETF
0740BN 富邦全球投等債估,0740BN,櫃ETF
0741BN 富邦全球非投等債估,0741BN,櫃ETF
0744BN 國泰中國政金債5+估,0744BN,櫃ETF
0745BN 富邦中政債0-1估,0745BN,櫃ETF
0746BN 富邦A級公司債估,0746BN,櫃ETF
0751BN 元大AAA至A公司債估,0751BN,櫃ETF
0761BN 國泰A級公司債估,0761BN,櫃ETF
0780BN 國泰A級金融債估,0780BN,櫃ETF
0781BN 國泰A級科技債估,0781BN,櫃ETF
0782BN 國泰A級公用債估,0782BN,櫃ETF
0784BN 富邦中國投等債估,0784BN,櫃ETF
0785BN 富邦金融投等債估,0785BN,櫃ETF
0786BN 元大10年IG銀行債估,0786BN,櫃ETF
0787BN 元大10年IG醫療債估,0787BN,櫃ETF
0788BN 元大10年IG電能債估,0788BN,櫃ETF
0799BN 國泰A級醫療債估,0799BN,櫃ETF
0836BN 永豐10年A公司債估,0836BN,櫃ETF
0837BN 永豐15年金融債估,0837BN,櫃ETF
0845BN 富邦新興投等債估,0845BN,櫃ETF
0846BN 富邦歐洲銀行債估,0846BN,櫃ETF
0856BN 永豐1-3年美公債估,0856BN,櫃ETF
0857BN 永豐20年美公債估,0857BN,櫃ETF
0870BN 元大15年EM主權債估,0870BN,櫃ETF
020001 富邦存股雙十N,020001,櫃ETN
020013 元富亞洲高股息N,020013,櫃ETN
020014 元大富櫃200N,020014,櫃ETN
02001B 統一美國政府債N,02001B,櫃ETN
020023 元大櫃買半導體N,020023,櫃ETN
020024 兆豐富櫃200N,020024,櫃ETN
020025 統一亞洲半導體N,020025,櫃ETN
020026 兆豐上櫃ESG電菁N,020026,櫃ETN
020027 元大上櫃ESG成長N,020027,櫃ETN
02002L 兆豐富櫃200正二N,02002L,櫃ETN
020033 統一恒生科期N,020033,櫃ETN
020035 元大上櫃ESG高息N,020035,櫃ETN
02003L 永豐富櫃200正2N,02003L,櫃ETN
725673 台半第一1B購01,725673,櫃認購
725826 中光電第一1B購01,725826,櫃認購
725827 昇達科第一1B購01,725827,櫃認購
726631 漢磊第一25購01,726631,櫃認購
726972 合晶統一1B購01,726972,櫃認購
726977 中美晶凱基1B購01,726977,櫃認購
727018 中美晶第一2B購01,727018,櫃認購
727236 合晶康和1C購01,727236,櫃認購
727273 元太第一2C購01,727273,櫃認購
727309 群聯凱基1C購01,727309,櫃認購
727339 撼訊康和1C購01,727339,櫃認購
727381 力致統一1C購01,727381,櫃認購
727580 群聯凱基1C購02,727580,櫃認購
727671 中美晶元富1C購01,727671,櫃認購
727900 宏觀統一1C購01,727900,櫃認購
728033 崧騰統一1B購01,728033,櫃認購
728035 群聯統一1C購01,728035,櫃認購
728121 宏觀統一1C購02,728121,櫃認購
728191 穩懋富邦1C購01,728191,櫃認購
728234 晶焱群益1C購01,728234,櫃認購
728235 晶焱群益1C購02,728235,櫃認購
728281 點序統一21購01,728281,櫃認購
728438 聚和統一21購01,728438,櫃認購
728493 高端統一21購01,728493,櫃認購
728494 高端統一23購01,728494,櫃認購
728495 基亞統一21購01,728495,櫃認購
728496 基亞統一23購01,728496,櫃認購
728602 亞信群益21購01,728602,櫃認購
728625 中美晶凱基21購01,728625,櫃認購
728712 穩懋凱基21購01,728712,櫃認購
728724 高端元富1C購01,728724,櫃認購
728775 高端凱基21購01,728775,櫃認購
728820 宏觀凱基21購01,728820,櫃認購
728821 碩禾凱基21購01,728821,櫃認購
728873 博智富邦1C購01,728873,櫃認購
728905 高端群益21購01,728905,櫃認購
728950 高端元富21購01,728950,櫃認購
728964 晶宏統一1C購01,728964,櫃認購
728965 晶宏統一21購01,728965,櫃認購
728982 元太第一28購01,728982,櫃認購
729023 伍豐凱基21購01,729023,櫃認購
729040 群聯元大1C購01,729040,櫃認購
729149 由田群益1C購01,729149,櫃認購
729166 宇峻統一21購01,729166,櫃認購
729167 宏觀統一22購01,729167,櫃認購
729247 撼訊元大1C購01,729247,櫃認購
729257 群聯凱基22購01,729257,櫃認購
729418 杰力群益1C購01,729418,櫃認購
729472 宏觀統一23購01,729472,櫃認購
729492 大國鋼凱基1C購01,729492,櫃認購
729497 旺矽凱基1C購01,729497,櫃認購
