Number,Name,Investment company,Date,File path,Recommend
8039,台虹,NULL,2019_03_05,/home/cosbi/桌面/financialData/gmailData/data/8039/8039_台虹_2019-03-05__訪談報告-8039 TT 台虹-JS03052019.pdf,NULL
2439,美律,NULL,2019_03_05,/home/cosbi/桌面/financialData/gmailData/data/2439/2439_美律_2019-03-05__2439 TT 20190305.pdf,NULL
3264,欣銓,富邦台灣,2019_03_05,/home/cosbi/桌面/financialData/gmailData/data/3264/3264_欣銓_2019-03-05_富邦台灣_3264_欣銓_snapshot_c_030519.pdf,NULL
8436,大江,富邦台灣,2019_03_05,/home/cosbi/桌面/financialData/gmailData/data/8436/8436_大江_2019-03-05_富邦台灣_8436_大江_snapshot_c_030419.pdf,NULL
4927,泰鼎-KY,國票,2019_03_06,/home/cosbi/桌面/financialData/gmailData/data/4927/4927_泰鼎-KY_2019-03-06_國票_國票4927泰鼎-KY03062019.pdf,NULL
2382,廣達,中信投顧,2019_03_06,/home/cosbi/桌面/financialData/gmailData/data/2382/2382_廣達_2019-03-06_中信投顧_中信個股報告-20190306_2382廣達.pdf,NULL
6409,旭隼,元富,2019_03_06,/home/cosbi/桌面/financialData/gmailData/data/6409/6409_旭隼_2019-03-06_元富_旭隼(6409)-20190306-速報.pdf,NULL
2002,中鋼,中信投顧,2019_03_06,/home/cosbi/桌面/financialData/gmailData/data/2002/2002_中鋼_2019-03-06_中信投顧_中信個股報告-20190306_2002中鋼.pdf,NULL
4175,杏一,元富,2019_03_06,/home/cosbi/桌面/financialData/gmailData/data/4175/4175_杏一_2019-03-06_元富_杏一(4175)-20190306-速報.pdf,NULL
8454,富邦媒,元富,2019_03_06,/home/cosbi/桌面/financialData/gmailData/data/8454/8454_富邦媒_2019-03-06_元富_富邦媒(8454)-20190306-速報.pdf,NULL
6409,旭隼,NULL,2019_03_06,/home/cosbi/桌面/financialData/gmailData/data/6409/6409_旭隼_2019-03-06__訪談報告-6409 TT 旭隼-JS03062019.pdf,NULL
2458,義隆,富邦台灣,2019_03_06,/home/cosbi/桌面/financialData/gmailData/data/2458/2458_義隆_2019-03-06_富邦台灣_2458_義隆_snapshot_c_030619.pdf,NULL
3081,聯亞,NULL,2019_03_06,/home/cosbi/桌面/financialData/gmailData/data/3081/3081_聯亞_2019-03-06__個股評析-3081 TT 聯亞-03062019.pdf,NULL
2360,致茂,元富,2019_03_06,/home/cosbi/桌面/financialData/gmailData/data/2360/2360_致茂_2019-03-06_元富_2360致茂20190306-報告.pdf,NULL
3303,岱稜,元富,2019_03_06,/home/cosbi/桌面/financialData/gmailData/data/3303/3303_岱稜_2019-03-06_元富_3303岱稜20190306-報告.pdf,NULL
6176,瑞儀,第一金,2019_03_06,/home/cosbi/桌面/financialData/gmailData/data/6176/6176_瑞儀_2019-03-06_第一金_瑞儀(6176)-區間.pdf,NULL
1402,遠東新,NULL,2019_03_06,/home/cosbi/桌面/financialData/gmailData/data/1402/1402_遠東新_2019-03-06__訪談報告-1402 TT 遠東新-JS03062019.pdf,NULL
3038,全台,元富,2019_03_06,/home/cosbi/桌面/financialData/gmailData/data/3038/3038_全台_2019-03-06_元富_3038全台20190306-報告.pdf,NULL
6176,瑞儀,NULL,2019_03_06,/home/cosbi/桌面/financialData/gmailData/data/6176/6176_瑞儀_2019-03-06__個股評析-6176 TT 瑞儀-03062019.pdf,NULL
3008,大立光,NULL,2019_03_06,/home/cosbi/桌面/financialData/gmailData/data/3008/3008_大立光_2019-03-06__個股評析-3008 TT 大立光-03062019.pdf,NULL
4175,杏一,第一金,2019_03_06,/home/cosbi/桌面/financialData/gmailData/data/4175/4175_杏一_2019-03-06_第一金_杏一(4175)-區間操作.pdf,NULL
8436,大江,NULL,2019_03_06,/home/cosbi/桌面/financialData/gmailData/data/8436/8436_大江_2019-03-06__8436 TT 20190306.pdf,NULL
6442,光聖,兆豐,2019_03_06,/home/cosbi/桌面/financialData/gmailData/data/6442/6442_光聖_2019-03-06_兆豐_20190306-訪談速報-光聖(6442).pdf,NULL
6412,群電,兆豐,2019_03_06,/home/cosbi/桌面/financialData/gmailData/data/6412/6412_群電_2019-03-06_兆豐_20190306-個股報告-群電(6412).pdf,NULL
3038,全台,NULL,2019_03_06,/home/cosbi/桌面/financialData/gmailData/data/3038/3038_全台_2019-03-06__3038 TT 20190306.pdf,NULL
2884,玉山金,玉山,2019_03_07,/home/cosbi/桌面/financialData/gmailData/data/2884/2884_玉山金_2019-03-07_玉山_中信個股報告-20190307_2884玉山金.pdf,NULL
3708,上緯,NULL,2019_03_07,/home/cosbi/桌面/financialData/gmailData/data/3708/3708_上緯_2019-03-07__3708上緯投控.pdf,NULL
1590,亞德客-KY,NULL,2019_03_07,/home/cosbi/桌面/financialData/gmailData/data/1590/1590_亞德客-KY_2019-03-07__1590亞德客-KY.pdf,NULL
3443,創意,NULL,2019_03_07,/home/cosbi/桌面/financialData/gmailData/data/3443/3443_創意_2019-03-07__3443創意.pdf,NULL
3081,聯亞,NULL,2019_03_07,/home/cosbi/桌面/financialData/gmailData/data/3081/3081_聯亞_2019-03-07__3081聯亞.pdf,NULL
8489,三貝德,國票,2019_03_07,/home/cosbi/桌面/financialData/gmailData/data/8489/8489_三貝德_2019-03-07_國票_國票8489三貝德03072019.pdf,NULL
2474,可成,中信投顧,2019_03_07,/home/cosbi/桌面/financialData/gmailData/data/2474/2474_可成_2019-03-07_中信投顧_中信個股報告-20190307_2474可成.pdf,NULL
3034,聯詠,NULL,2019_03_07,/home/cosbi/桌面/financialData/gmailData/data/3034/3034_聯詠_2019-03-07__3034聯詠.pdf,NULL
8215,明基材,元富,2019_03_07,/home/cosbi/桌面/financialData/gmailData/data/8215/8215_明基材_2019-03-07_元富_明基材(8215)-20190307-速報.pdf,NULL
2454,聯發科,NULL,2019_03_07,/home/cosbi/桌面/financialData/gmailData/data/2454/2454_聯發科_2019-03-07__2454聯發科.pdf,NULL
3533,嘉澤,NULL,2019_03_07,/home/cosbi/桌面/financialData/gmailData/data/3533/3533_嘉澤_2019-03-07__3533嘉澤.pdf,NULL
5009,榮剛,NULL,2019_03_07,/home/cosbi/桌面/financialData/gmailData/data/5009/5009_榮剛_2019-03-07__5009榮剛.pdf,NULL
6196,帆宣,NULL,2019_03_07,/home/cosbi/桌面/financialData/gmailData/data/6196/6196_帆宣_2019-03-07__6196帆宣.pdf,NULL
6269,台郡,NULL,2019_03_07,/home/cosbi/桌面/financialData/gmailData/data/6269/6269_台郡_2019-03-07__6269台郡.pdf,NULL
1326,台化,中信投顧,2019_03_07,/home/cosbi/桌面/financialData/gmailData/data/1326/1326_台化_2019-03-07_中信投顧_中信個股報告-20190307_1326台化.pdf,NULL
2383,台光電,NULL,2019_03_07,/home/cosbi/桌面/financialData/gmailData/data/2383/2383_台光電_2019-03-07__2383台光電.pdf,NULL
8028,昇陽國際半導體,國票,2019_03_07,/home/cosbi/桌面/financialData/gmailData/data/8028/8028_昇陽國際半導體_2019-03-07_國票_國票8028昇陽半03072019.pdf,NULL
6561,是方,元富,2019_03_07,/home/cosbi/桌面/financialData/gmailData/data/6561/6561_是方_2019-03-07_元富_是方(6561)-20190307-速報.pdf,NULL
8215,明基材,元富,2019_03_07,/home/cosbi/桌面/financialData/gmailData/data/8215/8215_明基材_2019-03-07_元富_8215明基材20190307-報告.pdf,NULL
2884,玉山金,第一金,2019_03_07,/home/cosbi/桌面/financialData/gmailData/data/2884/2884_玉山金_2019-03-07_第一金_玉山金(2884)-中立.pdf,NULL
3217,優群,第一金,2019_03_07,/home/cosbi/桌面/financialData/gmailData/data/3217/3217_優群_2019-03-07_第一金_優群(3217)-買進.pdf,NULL
1477,聚陽,NULL,2019_03_07,/home/cosbi/桌面/financialData/gmailData/data/1477/1477_聚陽_2019-03-07__個股評析-1477 TT 聚陽-03072019.pdf,NULL
1326,台化,NULL,2019_03_07,/home/cosbi/桌面/financialData/gmailData/data/1326/1326_台化_2019-03-07__個股評析-1326 TT 台化-03072019.pdf,NULL
4528,江興鍛,NULL,2019_03_07,/home/cosbi/桌面/financialData/gmailData/data/4528/4528_江興鍛_2019-03-07__個股評析-4528 TT 江興鍛-03072019.pdf,NULL
6496,科懋,兆豐,2019_03_07,/home/cosbi/桌面/financialData/gmailData/data/6496/6496_科懋_2019-03-07_兆豐_20190307-訪談速報-科懋(6496).pdf,NULL
8271,宇瞻,第一金,2019_03_07,/home/cosbi/桌面/financialData/gmailData/data/8271/8271_宇瞻_2019-03-07_第一金_宇瞻科技(8271)-買進.pdf,NULL
9802,鈺齊-KY,NULL,2019_03_07,/home/cosbi/桌面/financialData/gmailData/data/9802/9802_鈺齊-KY_2019-03-07__9802 TT 20190307.pdf,NULL
4915,致伸,NULL,2019_03_07,/home/cosbi/桌面/financialData/gmailData/data/4915/4915_致伸_2019-03-07__訪談報告-4915 TT 致伸-JS03072019.pdf,NULL
6561,是方,元富,2019_03_07,/home/cosbi/桌面/financialData/gmailData/data/6561/6561_是方_2019-03-07_元富_6561是方20190307-報告.pdf,NULL
6412,群電,NULL,2019_03_07,/home/cosbi/桌面/financialData/gmailData/data/6412/6412_群電_2019-03-07__訪談報告-6412 TT 群電-JS03072019.pdf,NULL
2884,玉山金,玉山,2019_03_07,/home/cosbi/桌面/financialData/gmailData/data/2884/2884_玉山金_2019-03-07_玉山_訪談報告-2884 TT 玉山金-JS03072019.pdf,NULL
2884,玉山金,玉山,2019_03_07,/home/cosbi/桌面/financialData/gmailData/data/2884/2884_玉山金_2019-03-07_玉山_20190307-訪談速報-玉山金(2884).pdf,NULL
2884,玉山金,玉山,2019_03_07,/home/cosbi/桌面/financialData/gmailData/data/2884/2884_玉山金_2019-03-07_玉山_E_Sun_FHC_2884_TT_-_Yuanta_CVN190306-C-YCMC.pdf,NULL
2439,美律,NULL,2019_03_07,/home/cosbi/桌面/financialData/gmailData/data/2439/2439_美律_2019-03-07__公司速報-2439 TT 美律-JS03072019.pdf,NULL
3217,優群,元大,2019_03_07,/home/cosbi/桌面/financialData/gmailData/data/3217/3217_優群_2019-03-07_元大_Argosy_3217_TT_-_Yuanta_IN190306_C-YCMC.pdf,NULL
3105,穩懋,第一金,2019_03_07,/home/cosbi/桌面/financialData/gmailData/data/3105/3105_穩懋_2019-03-07_第一金_穩懋(3105)-中立.pdf,NULL
8215,明基材,NULL,2019_03_07,/home/cosbi/桌面/financialData/gmailData/data/8215/8215_明基材_2019-03-07__8215 TT 20190307.pdf,NULL
3303,岱稜,NULL,2019_03_07,/home/cosbi/桌面/financialData/gmailData/data/3303/3303_岱稜_2019-03-07__3303 TT 20190307.pdf,NULL
2474,可成,元大,2019_03_08,/home/cosbi/桌面/financialData/gmailData/data/2474/2474_可成_2019-03-08_元大_Catcher_2474_TT_-_Yuanta_CVN190307-C-YCMC.pdf,NULL
6435,大中,元富,2019_03_08,/home/cosbi/桌面/financialData/gmailData/data/6435/6435_大中_2019-03-08_元富_大中(6435)-20190308-速報.pdf,NULL
8150,南茂,國票,2019_03_08,/home/cosbi/桌面/financialData/gmailData/data/8150/8150_南茂_2019-03-08_國票_國票8150南茂03082019.pdf,NULL
2456,奇力新,第一金,2019_03_08,/home/cosbi/桌面/financialData/gmailData/data/2456/2456_奇力新_2019-03-08_第一金_奇力新(2456)-區間.pdf,NULL
8150,南茂,兆豐,2019_03_08,/home/cosbi/桌面/financialData/gmailData/data/8150/8150_南茂_2019-03-08_兆豐_20190308-個股報告-南茂(8150).pdf,NULL
2360,致茂,NULL,2019_03_08,/home/cosbi/桌面/financialData/gmailData/data/2360/2360_致茂_2019-03-08__2360 TT 20190308.pdf,NULL
6561,是方,NULL,2019_03_08,/home/cosbi/桌面/financialData/gmailData/data/6561/6561_是方_2019-03-08__6561 TT 20190308.pdf,NULL
1536,和大,富邦台灣,2019_03_09,/home/cosbi/桌面/financialData/gmailData/data/1536/1536_和大_2019-03-09_富邦台灣_1536_和大_snapshot_c_030819.pdf,NULL
6548,長華科,NULL,2019_03_09,/home/cosbi/桌面/financialData/gmailData/data/6548/6548_長華科_2019-03-09__CWTC長科(6548)2019年2月合併營收新聞稿.pdf,NULL
3376,新日興,NULL,2019_03_11,/home/cosbi/桌面/financialData/gmailData/data/3376/3376_新日興_2019-03-11__訪談報告-3376 TT 新日興-JS03112019.pdf,NULL
4119,旭富,元富,2019_03_11,/home/cosbi/桌面/financialData/gmailData/data/4119/4119_旭富_2019-03-11_元富_旭富(4119)-20190311-速報.pdf,NULL
3105,穩懋,國票,2019_03_11,/home/cosbi/桌面/financialData/gmailData/data/3105/3105_穩懋_2019-03-11_國票_國票3105穩懋03112019.pdf,NULL
4175,杏一,元富,2019_03_11,/home/cosbi/桌面/financialData/gmailData/data/4175/4175_杏一_2019-03-11_元富_4175杏一20190311-報告.pdf,NULL
9951,皇田,元富,2019_03_11,/home/cosbi/桌面/financialData/gmailData/data/9951/9951_皇田_2019-03-11_元富_皇田(9951)-20190311-速報.pdf,NULL
6147,頎邦,國票,2019_03_11,/home/cosbi/桌面/financialData/gmailData/data/6147/6147_頎邦_2019-03-11_國票_國票6147頎邦03112019.pdf,NULL
1305,華夏,NULL,2019_03_11,/home/cosbi/桌面/financialData/gmailData/data/1305/1305_華夏_2019-03-11__個股評析-1305 TT 華夏-03112019.pdf,NULL
4763,材料-KY,國票,2019_03_11,/home/cosbi/桌面/financialData/gmailData/data/4763/4763_材料-KY_2019-03-11_國票_國票4763材料-KY03112019.pdf,NULL
4438,廣越,NULL,2019_03_11,/home/cosbi/桌面/financialData/gmailData/data/4438/4438_廣越_2019-03-11__個股評析-4438 TT 廣越-03112019.pdf,NULL
5306,桂盟,元富,2019_03_11,/home/cosbi/桌面/financialData/gmailData/data/5306/5306_桂盟_2019-03-11_元富_桂盟(5306)-20190311-速報.pdf,NULL
5305,敦南,NULL,2019_03_11,/home/cosbi/桌面/financialData/gmailData/data/5305/5305_敦南_2019-03-11__訪談報告-5305 TT 敦南-JS03112019.pdf,NULL
3376,新日興,元富,2019_03_11,/home/cosbi/桌面/financialData/gmailData/data/3376/3376_新日興_2019-03-11_元富_新日興(3376)-20190311-速報.pdf,NULL
5903,全家,國票,2019_03_11,/home/cosbi/桌面/financialData/gmailData/data/5903/5903_全家_2019-03-11_國票_國票5903全家03112019.pdf,NULL
9951,皇田,兆豐,2019_03_11,/home/cosbi/桌面/financialData/gmailData/data/9951/9951_皇田_2019-03-11_兆豐_20190311-訪談速報-皇田(9951).pdf,NULL
5306,桂盟,兆豐,2019_03_11,/home/cosbi/桌面/financialData/gmailData/data/5306/5306_桂盟_2019-03-11_兆豐_20190311-訪談速報-桂盟(5306).pdf,NULL
2327,國巨,第一金,2019_03_11,/home/cosbi/桌面/financialData/gmailData/data/2327/2327_國巨_2019-03-11_第一金_國巨(2327)-區間.pdf,NULL
1530,亞崴,兆豐,2019_03_11,/home/cosbi/桌面/financialData/gmailData/data/1530/1530_亞崴_2019-03-11_兆豐_20190311-訪談速報-亞崴(1530).pdf,NULL
3576,新日光,兆豐,2019_03_11,/home/cosbi/桌面/financialData/gmailData/data/3576/3576_新日光_2019-03-11_兆豐_20190311-訪談速報-聯合再生(3576).pdf,NULL
6282,康舒,第一金,2019_03_11,/home/cosbi/桌面/financialData/gmailData/data/6282/6282_康舒_2019-03-11_第一金_康舒(6282)-中立.pdf,NULL
4119,旭富,NULL,2019_03_11,/home/cosbi/桌面/financialData/gmailData/data/4119/4119_旭富_2019-03-11__訪談報告-4119 TT 旭富-JS03112019.pdf,NULL
3376,新日興,元大,2019_03_11,/home/cosbi/桌面/financialData/gmailData/data/3376/3376_新日興_2019-03-11_元大_Shin_Zu_Shing_3376_TT_-_Yuanta_CVN190311-C-YCMC.pdf,NULL
1760,寶齡富錦,兆豐,2019_03_11,/home/cosbi/桌面/financialData/gmailData/data/1760/1760_寶齡富錦_2019-03-11_兆豐_20190311-訪談速報-寶齡(1760).pdf,NULL
3092,鴻碩,兆豐,2019_03_11,/home/cosbi/桌面/financialData/gmailData/data/3092/3092_鴻碩_2019-03-11_兆豐_20190311-個股報告-鴻碩(3092).pdf,NULL
2634,漢翔,康和,2019_03_11,/home/cosbi/桌面/financialData/gmailData/data/2634/2634_漢翔_2019-03-11_康和_康和投顧-2634漢翔-20190311.pdf,NULL
3092,鴻碩,富邦台灣,2019_03_11,/home/cosbi/桌面/financialData/gmailData/data/3092/3092_鴻碩_2019-03-11_富邦台灣_3092_鴻碩_snapshot_c_031119.pdf,NULL
2474,可成,富邦台灣,2019_03_11,/home/cosbi/桌面/financialData/gmailData/data/2474/2474_可成_2019-03-11_富邦台灣_2474_可成_snapshot_c_030719.pdf,NULL
2459,敦吉,富邦台灣,2019_03_11,/home/cosbi/桌面/financialData/gmailData/data/2459/2459_敦吉_2019-03-11_富邦台灣_2459_敦吉_snapshot_c_030819.pdf,NULL
3008,大立光,富邦台灣,2019_03_11,/home/cosbi/桌面/financialData/gmailData/data/3008/3008_大立光_2019-03-11_富邦台灣_3008_大立光_snapshot_c_030819.pdf,NULL
4157,太景*-KY,富邦台灣,2019_03_11,/home/cosbi/桌面/financialData/gmailData/data/4157/4157_太景*-KY_2019-03-11_富邦台灣_4157_太景-KY_snapshot_c_030819.pdf,NULL
8150,南茂,富邦台灣,2019_03_11,/home/cosbi/桌面/financialData/gmailData/data/8150/8150_南茂_2019-03-11_富邦台灣_8150_南茂_snapshot_c_030819.pdf,NULL
5009,榮剛,元大,2019_03_11,/home/cosbi/桌面/financialData/gmailData/data/5009/5009_榮剛_2019-03-11_元大_GMTC-_5009_TT_-_Yuanta_CVN190311-C-YCMC.pdf,NULL
2480,敦陽科,NULL,2019_03_12,/home/cosbi/桌面/financialData/gmailData/data/2480/2480_敦陽科_2019-03-12__個股評析-2480 TT 敦陽科-03122019.pdf,NULL
4999,鑫禾,元富,2019_03_12,/home/cosbi/桌面/financialData/gmailData/data/4999/4999_鑫禾_2019-03-12_元富_鑫禾(4999)-20190312-速報.pdf,NULL
2887,台新金,中信投顧,2019_03_12,/home/cosbi/桌面/financialData/gmailData/data/2887/2887_台新金_2019-03-12_中信投顧_中信個股報告-20190312_2887台新金.pdf,NULL
9951,皇田,中信投顧,2019_03_12,/home/cosbi/桌面/financialData/gmailData/data/9951/9951_皇田_2019-03-12_中信投顧_中信個股報告-20190312_9951皇田.pdf,NULL
2880,華南金,中信投顧,2019_03_12,/home/cosbi/桌面/financialData/gmailData/data/2880/2880_華南金_2019-03-12_中信投顧_中信個股報告-20190312_2880華南金.pdf,NULL
2880,華南金,NULL,2019_03_12,/home/cosbi/桌面/financialData/gmailData/data/2880/2880_華南金_2019-03-12__訪談報告-2880 TT 華南金-JS03122019.pdf,NULL
2002,中鋼,富邦台灣,2019_03_12,/home/cosbi/桌面/financialData/gmailData/data/2002/2002_中鋼_2019-03-12_富邦台灣_2002_中鋼_snapshot_c_031219.pdf,NULL
2379,瑞昱,NULL,2019_03_12,/home/cosbi/桌面/financialData/gmailData/data/2379/2379_瑞昱_2019-03-12__個股評析-2379 TT 瑞昱-03122019.pdf,NULL
2887,台新金,NULL,2019_03_12,/home/cosbi/桌面/financialData/gmailData/data/2887/2887_台新金_2019-03-12__訪談報告-2887 TT 台新金-JS03122019.pdf,NULL
2880,華南金,第一金,2019_03_12,/home/cosbi/桌面/financialData/gmailData/data/2880/2880_華南金_2019-03-12_第一金_華南金(2880)-區間.pdf,NULL
1591,駿吉-KY,NULL,2019_03_12,/home/cosbi/桌面/financialData/gmailData/data/1591/1591_駿吉-KY_2019-03-12__個股評析-1591 TT 駿吉-KY-03122019.pdf,NULL
2301,光寶科,NULL,2019_03_12,/home/cosbi/桌面/financialData/gmailData/data/2301/2301_光寶科_2019-03-12__訪談報告-2301 TT 光寶科-JS03122019.pdf,NULL
9910,豐泰,NULL,2019_03_12,/home/cosbi/桌面/financialData/gmailData/data/9910/9910_豐泰_2019-03-12__訪談報告-9910 TT 豐泰-JS03122019.pdf,NULL
3376,新日興,元富,2019_03_12,/home/cosbi/桌面/financialData/gmailData/data/3376/3376_新日興_2019-03-12_元富_3376新日興20190312-報告.pdf,NULL
1101,台泥,兆豐,2019_03_12,/home/cosbi/桌面/financialData/gmailData/data/1101/1101_台泥_2019-03-12_兆豐_20190312-訪談速報-台泥(1101).pdf,NULL
2880,華南金,兆豐,2019_03_12,/home/cosbi/桌面/financialData/gmailData/data/2880/2880_華南金_2019-03-12_兆豐_20190312-訪談速報-華南金(2880).pdf,NULL
4175,杏一,NULL,2019_03_12,/home/cosbi/桌面/financialData/gmailData/data/4175/4175_杏一_2019-03-12__4175 TT 20190312.pdf,NULL
2887,台新金,國票,2019_03_12,/home/cosbi/桌面/financialData/gmailData/data/2887/2887_台新金_2019-03-12_國票_國票2887台新金03122019.pdf,NULL
2887,台新金,統一投顧,2019_03_12,/home/cosbi/桌面/financialData/gmailData/data/2887/2887_台新金_2019-03-12_統一投顧_統一投顧-陳晏平-【投資速報】台新金 (2887.TT，買進) 企金重拾成長、提存減少，獲利具雙位數增長動能.pdf,NULL
3491,昇達科,元大,2019_03_12,/home/cosbi/桌面/financialData/gmailData/data/3491/3491_昇達科_2019-03-12_元大_Universal_Microwave_Technology_3491_TT_-_Yuanta_CVN190312-C-YCMC.pdf,NULL
2002,中鋼,富邦台灣,2019_03_13,/home/cosbi/桌面/financialData/gmailData/data/2002/2002_中鋼_2019-03-13_富邦台灣_2002_中鋼_snapshot_c_031219.pdf,NULL
9904,寶成,富邦台灣,2019_03_13,/home/cosbi/桌面/financialData/gmailData/data/9904/9904_寶成_2019-03-13_富邦台灣_9904_寶成_snapshot_c_031219.pdf,NULL
3491,昇達科,元富,2019_03_13,/home/cosbi/桌面/financialData/gmailData/data/3491/3491_昇達科_2019-03-13_元富_昇達科(3491)-20190313-速報.pdf,NULL
4999,鑫禾,元富,2019_03_13,/home/cosbi/桌面/financialData/gmailData/data/4999/4999_鑫禾_2019-03-13_元富_4999鑫禾20190313-報告.pdf,NULL
5274,信驊,國票,2019_03_13,/home/cosbi/桌面/financialData/gmailData/data/5274/5274_信驊_2019-03-13_國票_國票5274信驊03132019.pdf,NULL
2308,台達電,國票,2019_03_13,/home/cosbi/桌面/financialData/gmailData/data/2308/2308_台達電_2019-03-13_國票_國票2308台達電03132019.pdf,NULL
6609,瀧澤科,元富,2019_03_13,/home/cosbi/桌面/financialData/gmailData/data/6609/6609_瀧澤科_2019-03-13_元富_瀧澤科(6609)-20190313-速報.pdf,NULL
2308,台達電,中信投顧,2019_03_13,/home/cosbi/桌面/financialData/gmailData/data/2308/2308_台達電_2019-03-13_中信投顧_中信個股報告-20190313_2308台達電.pdf,NULL
2308,台達電,元富,2019_03_13,/home/cosbi/桌面/financialData/gmailData/data/2308/2308_台達電_2019-03-13_元富_台達電(2308)-20190313-速報.pdf,NULL
4528,江興鍛,中信投顧,2019_03_13,/home/cosbi/桌面/financialData/gmailData/data/4528/4528_江興鍛_2019-03-13_中信投顧_中信個股報告-20190313_4528江興鍛.pdf,NULL
3491,昇達科,富邦台灣,2019_03_13,/home/cosbi/桌面/financialData/gmailData/data/3491/3491_昇達科_2019-03-13_富邦台灣_3491_昇達科_snapshot_c_031319.pdf,NULL
5288,豐祥-KY,富邦台灣,2019_03_13,/home/cosbi/桌面/financialData/gmailData/data/5288/5288_豐祥-KY_2019-03-13_富邦台灣_5288_豐祥-KY_snapshot_c_031319.pdf,NULL
3189,景碩,NULL,2019_03_13,/home/cosbi/桌面/financialData/gmailData/data/3189/3189_景碩_2019-03-13__訪談報告-3189 TT 景碩-JS03132019.pdf,NULL
3491,昇達科,NULL,2019_03_13,/home/cosbi/桌面/financialData/gmailData/data/3491/3491_昇達科_2019-03-13__訪談報告-3491 TT 昇達科-JS03132019.pdf,NULL
2308,台達電,NULL,2019_03_13,/home/cosbi/桌面/financialData/gmailData/data/2308/2308_台達電_2019-03-13__訪談報告-2308 TT 台達電-JS0313019.pdf,NULL
2308,台達電,元大,2019_03_13,/home/cosbi/桌面/financialData/gmailData/data/2308/2308_台達電_2019-03-13_元大_Delta_Electronics_2308_TT_-_Yuanta_CVN190312-C-YCMC.pdf,NULL
2308,台達電,元大,2019_03_13,/home/cosbi/桌面/financialData/gmailData/data/2308/2308_台達電_2019-03-13_元大_Delta_Electronics_2308_TT_-_Yuanta_CVN190307-C-YCMC.pdf,NULL
2308,台達電,兆豐,2019_03_13,/home/cosbi/桌面/financialData/gmailData/data/2308/2308_台達電_2019-03-13_兆豐_20190313-個股報告-台達電(2308).pdf,NULL
3491,昇達科,兆豐,2019_03_13,/home/cosbi/桌面/financialData/gmailData/data/3491/3491_昇達科_2019-03-13_兆豐_20190313-個股報告-昇達科(3491).pdf,NULL
2308,台達電,元富,2019_03_13,/home/cosbi/桌面/financialData/gmailData/data/2308/2308_台達電_2019-03-13_元富_2308台達電20190313-報告.pdf,NULL
5904,寶雅,第一金,2019_03_13,/home/cosbi/桌面/financialData/gmailData/data/5904/5904_寶雅_2019-03-13_第一金_寶雅(5904)-區間操作.pdf,NULL
8444,綠河-KY,NULL,2019_03_13,/home/cosbi/桌面/financialData/gmailData/data/8444/8444_綠河-KY_2019-03-13__訪談報告-8444 TT 綠河-KY-JS03132019.pdf,NULL
6180,橘子,NULL,2019_03_13,/home/cosbi/桌面/financialData/gmailData/data/6180/6180_橘子_2019-03-13__訪談報告-6180 TT 橘子-JS03132019.pdf,NULL
2308,台達電,第一金,2019_03_13,/home/cosbi/桌面/financialData/gmailData/data/2308/2308_台達電_2019-03-13_第一金_台達電(2308)-區間操作.pdf,NULL
2887,台新金,第一金,2019_03_13,/home/cosbi/桌面/financialData/gmailData/data/2887/2887_台新金_2019-03-13_第一金_台新金(2887)-區間操作.pdf,NULL
5274,信驊,元大,2019_03_13,/home/cosbi/桌面/financialData/gmailData/data/5274/5274_信驊_2019-03-13_元大_Aspeed_5274_TT_-_Yuanta_CVN190312-C-YCMC.pdf,NULL
3376,新日興,NULL,2019_03_13,/home/cosbi/桌面/financialData/gmailData/data/3376/3376_新日興_2019-03-13__3376 TT 20190313.pdf,NULL
1589,永冠-KY,國票,2019_03_14,/home/cosbi/桌面/financialData/gmailData/data/1589/1589_永冠-KY_2019-03-14_國票_國票1589永冠-KY03142019.pdf,NULL
3491,昇達科,中信投顧,2019_03_14,/home/cosbi/桌面/financialData/gmailData/data/3491/3491_昇達科_2019-03-14_中信投顧_中信個股報告-20190314_3491昇達科.pdf,NULL
2395,研華,中信投顧,2019_03_14,/home/cosbi/桌面/financialData/gmailData/data/2395/2395_研華_2019-03-14_中信投顧_中信個股報告-20190314_2395研華.pdf,NULL
6504,南六,中信投顧,2019_03_14,/home/cosbi/桌面/financialData/gmailData/data/6504/6504_南六_2019-03-14_中信投顧_中信個股報告-20190314_6504南六.pdf,NULL
3044,健鼎,中信投顧,2019_03_14,/home/cosbi/桌面/financialData/gmailData/data/3044/3044_健鼎_2019-03-14_中信投顧_中信個股報告-20190314_3044健鼎.pdf,NULL
5317,凱美,NULL,2019_03_14,/home/cosbi/桌面/financialData/gmailData/data/5317/5317_凱美_2019-03-14__個股評析-2375 TT 智寶合併5317 TT凱美-03142019.pdf,NULL
2233,宇隆,國票,2019_03_14,/home/cosbi/桌面/financialData/gmailData/data/2233/2233_宇隆_2019-03-14_國票_國票2233宇隆03142019.pdf,NULL
2375,智寶,NULL,2019_03_14,/home/cosbi/桌面/financialData/gmailData/data/2375/2375_智寶_2019-03-14__個股評析-2375 TT 智寶合併5317 TT凱美-03142019.pdf,NULL
3081,聯亞,國票,2019_03_14,/home/cosbi/桌面/financialData/gmailData/data/3081/3081_聯亞_2019-03-14_國票_國票3081聯亞03142019.pdf,NULL
