ID,stockNum,stockName,date,investmentCompany,filename,recommend
4614,9942,茂順,2019_01_11,中信投顧,9942_茂順_2019-01-11_中信投顧_中信個股報告-20190111_9942茂順.pdf,NULL
4615,3596,智易,2019_01_11,國票,3596_智易_2019-01-11_國票_國票3596智易01112019.pdf,NULL
4616,2027,大成鋼,2019_01_11,國票,2027_大成鋼_2019-01-11_國票_國票2027大成鋼01112019.pdf,NULL
4617,2912,統一超,2019_01_11,中信投顧,2912_統一超_2019-01-11_中信投顧_中信個股報告-20190111_2912統一超.pdf,NULL
4618,5305,敦南,2019_01_11,元富,5305_敦南_2019-01-11_元富_敦南(5305)-20190111-速報.pdf,NULL
4619,3008,大立光,2019_01_11,元富,3008_大立光_2019-01-11_元富_大立光(3008)-20190111-速報.pdf,NULL
4620,3376,新日興,2019_01_11,元富,3376_新日興_2019-01-11_元富_3376新日興20190109-報告.pdf,NULL
4621,4803,VHQ-KY,2019_01_11,元富,4803_VHQ-KY_2019-01-11_元富_VHQ-KY(4803)-20190111-速報.pdf,NULL
4622,6187,萬潤,2019_01_11,元富,6187_萬潤_2019-01-11_元富_萬潤(6187)-20190111-速報.pdf,NULL
4623,5305,敦南,2019_01_11,第一金,5305_敦南_2019-01-11_第一金_敦南(5305)-區間操作.pdf,NULL
4624,3376,新日興,2019_01_11,NULL,3376_新日興_2019-01-11__3376 TT 20190111.pdf,NULL
4625,3189,景碩,2019_01_11,NULL,3189_景碩_2019-01-11__Concord Taiwan：Kinsus Interconnect (3189 TT)-20190111.pdf,NULL
4626,3008,大立光,2019_01_11,康和,3008_大立光_2019-01-11_康和_康和投顧-3008大立光-20190111.pdf,NULL
4627,2634,漢翔,2019_01_11,康和,2634_漢翔_2019-01-11_康和_康和投顧-2634漢翔-20190111.pdf,NULL
4628,2020,美亞,2019_01_11,康和,2020_美亞_2019-01-11_康和_康和投顧-產業速報-5G：中國發放臨時5G牌照加快部分城市5G商用化，增強2019-2020年全球5G基站建設商機-20190111.pdf,NULL
4629,3008,大立光,2019_01_11,元富,3008_大立光_2019-01-11_元富_3008大立光20190111-報告.pdf,NULL
4630,6153,嘉聯益,2019_01_13,富邦台灣,6153_嘉聯益_2019-01-13_富邦台灣_6153_嘉聯益_snapshot_c_011119.pdf,NULL
4631,8299,群聯,2019_01_13,富邦台灣,8299_群聯_2019-01-13_富邦台灣_8299_群聯_snapshot_c_011119.pdf,NULL
4632,4977,眾達-KY,2019_01_13,富邦台灣,4977_眾達-KY_2019-01-13_富邦台灣_4977_眾達-KY_snapshot_c_011119.pdf,NULL
4633,8150,南茂,2019_01_13,富邦台灣,8150_南茂_2019-01-13_富邦台灣_8150_南茂_snapshot_c_011119.pdf,NULL
4634,2636,台驊投控,2019_01_13,富邦台灣,2636_台驊投控_2019-01-13_富邦台灣_2636_台驊_snapshot_c_011119.pdf,NULL
4635,1707,葡萄王,2019_01_13,富邦台灣,1707_葡萄王_2019-01-13_富邦台灣_1707_葡萄王_snapshot_c_011019.pdf,NULL
4636,2014,中鴻,2019_01_14,中信投顧,2014_中鴻_2019-01-14_中信投顧_中信個股報告-20190114_2014中鴻.pdf,NULL
4637,3234,光環,2019_01_14,元富,3234_光環_2019-01-14_元富_光環(3234)-20190114-速報.pdf,NULL
4638,3008,大立光,2019_01_14,國票,3008_大立光_2019-01-14_國票_國票3008大立光01142019.pdf,NULL
4639,6568,宏觀,2019_01_14,NULL,6568_宏觀_2019-01-14__6568 TT 20190111.pdf,NULL
4640,3008,大立光,2019_01_14,元富,3008_大立光_2019-01-14_元富_3008大立光20190111-報告.pdf,NULL
4641,6558,興能高,2019_01_14,元富,6558_興能高_2019-01-14_元富_興能高(6558)-20190114-速報.pdf,NULL
4642,5305,敦南,2019_01_14,元富,5305_敦南_2019-01-14_元富_5305敦南20190114-報告.pdf,NULL
4643,6277,宏正,2019_01_14,富邦台灣,6277_宏正_2019-01-14_富邦台灣_6277_宏正_snapshot_c_011419.pdf,NULL
4644,8046,南電,2019_01_14,富邦台灣,8046_南電_2019-01-14_富邦台灣_8046_南電_snapshot_c_011419.pdf,NULL
4645,4137,麗豐-KY,2019_01_14,富邦台灣,4137_麗豐-KY_2019-01-14_富邦台灣_4137_麗豐-KY_snapshot_c_011419.pdf,NULL
4646,3008,大立光,2019_01_14,富邦台灣,3008_大立光_2019-01-14_富邦台灣_3008_大立光_snapshot_c_011019.pdf,NULL
4647,6488,環球晶,2019_01_14,富邦台灣,6488_環球晶_2019-01-14_富邦台灣_6488_環球晶_snapshot_c_011419.pdf,NULL
4648,5264,鎧勝-KY,2019_01_14,富邦台灣,5264_鎧勝-KY_2019-01-14_富邦台灣_5264_鎧勝_snapshot_c_011019.pdf,NULL
4649,3234,光環,2019_01_15,元富,3234_光環_2019-01-15_元富_3234光環20190115-報告.pdf,NULL
4650,4735,豪展,2019_01_15,元富,4735_豪展_2019-01-15_元富_豪展(4735)-20190115-速報.pdf,NULL
4651,4803,VHQ-KY,2019_01_15,元富,4803_VHQ-KY_2019-01-15_元富_4803VHQ-KY20190115-報告.pdf,NULL
4652,4148,全宇生技-KY,2019_01_15,元富,4148_全宇生技-KY_2019-01-15_元富_全宇-KY(4148)-20190115-速報.pdf,NULL
4653,4137,麗豐-KY,2019_01_15,中信投顧,4137_麗豐-KY_2019-01-15_中信投顧_中信個股報告-20190115_4137麗豐-KY.pdf,NULL
4654,4148,全宇生技-KY,2019_01_15,中信投顧,4148_全宇生技-KY_2019-01-15_中信投顧_中信個股報告-20190115_4148全宇-KY.pdf,NULL
4655,2239,英利-KY,2019_01_15,國票,2239_英利-KY_2019-01-15_國票_國票2239英利-KY01152019.pdf,NULL
4656,4735,豪展,2019_01_15,第一金,4735_豪展_2019-01-15_第一金_豪展(4735)-買進.pdf,NULL
4657,8086,宏捷科,2019_01_15,第一金,8086_宏捷科_2019-01-15_第一金_宏捷科(8086)-中立.pdf,NULL
4658,3008,大立光,2019_01_15,NULL,3008_大立光_2019-01-15__3008 TT 20190115.pdf,NULL
4659,5478,智冠,2019_01_15,第一金,5478_智冠_2019-01-15_第一金_智冠(5478)-區間操作.pdf,NULL
4660,2634,漢翔,2019_01_15,NULL,2634_漢翔_2019-01-15__Concord Taiwan：Aerospace Industrial Development Corp (2634 TT)-20190115.pdf,NULL
4661,2379,瑞昱,2019_01_15,富邦台灣,2379_瑞昱_2019-01-15_富邦台灣_2379_瑞昱_snapshot_c_011519.pdf,NULL
4662,5434,崇越,2019_01_15,富邦台灣,5434_崇越_2019-01-15_富邦台灣_5434_崇越_snapshot_c_011519.pdf,NULL
4663,9938,百和,2019_01_16,國票,9938_百和_2019-01-16_國票_國票9938百和01162019.pdf,NULL
4664,2408,南亞科,2019_01_16,國票,2408_南亞科_2019-01-16_國票_國票2408南亞科01162019.pdf,NULL
4665,4190,佐登-KY,2019_01_16,國票,4190_佐登-KY_2019-01-16_國票_國票4190佐登-KY01162019.pdf,NULL
4666,2383,台光電,2019_01_16,中信投顧,2383_台光電_2019-01-16_中信投顧_中信個股報告-20190116_2383台光電.pdf,NULL
4667,9938,百和,2019_01_16,元富,9938_百和_2019-01-16_元富_百和(9938)-20190116-速報.pdf,NULL
4668,2809,京城銀,2019_01_16,中信投顧,2809_京城銀_2019-01-16_中信投顧_中信個股報告-20190116_2809京城銀.pdf,NULL
4669,2449,京元電子,2019_01_16,國票,2449_京元電子_2019-01-16_國票_國票2449京元電01162019.pdf,NULL
4670,4541,晟田,2019_01_16,元富,4541_晟田_2019-01-16_元富_晟田(4541)-20190116-速報.pdf,NULL
4671,2408,南亞科,2019_01_16,元富,2408_南亞科_2019-01-16_元富_南亞科(2408)-20190116-速報.pdf,NULL
4672,1537,廣隆,2019_01_16,中信投顧,1537_廣隆_2019-01-16_中信投顧_中信個股報告-20190116_1537廣隆.pdf,NULL
4673,2408,南亞科,2019_01_16,中信投顧,2408_南亞科_2019-01-16_中信投顧_中信個股報告-20190116_2408南亞科.pdf,NULL
4674,9938,百和,2019_01_16,中信投顧,9938_百和_2019-01-16_中信投顧_中信個股報告-20190116_9938百和.pdf,NULL
4675,4190,佐登-KY,2019_01_16,元富,4190_佐登-KY_2019-01-16_元富_佐登-KY(4190)-20190116-速報.pdf,NULL
4676,2377,微星,2019_01_16,中信投顧,2377_微星_2019-01-16_中信投顧_中信個股報告-20190116_2377微星.pdf,NULL
4677,6558,興能高,2019_01_16,元富,6558_興能高_2019-01-16_元富_6558興能高20190116-報告.pdf,NULL
4678,3234,光環,2019_01_16,NULL,3234_光環_2019-01-16__3234 TT 20190115.pdf,NULL
4679,8215,明基材,2019_01_16,國票,8215_明基材_2019-01-16_國票_國票8215明基材01162019.pdf,NULL
4680,4148,全宇生技-KY,2019_01_16,元富,4148_全宇生技-KY_2019-01-16_元富_4148全宇生技-KY20190116-報告.pdf,NULL
4681,2027,大成鋼,2019_01_16,康和,2027_大成鋼_2019-01-16_康和_康和投顧-2027大成鋼-20190116.pdf,NULL
4682,2408,南亞科,2019_01_16,元富,2408_南亞科_2019-01-16_元富_2408南亞科20190116-報告.pdf,NULL
4683,4735,豪展,2019_01_16,元富,4735_豪展_2019-01-16_元富_4735豪展20190116-報告.pdf,NULL
4684,4803,VHQ-KY,2019_01_16,NULL,4803_VHQ-KY_2019-01-16__4803 TT 20190116.pdf,NULL
4685,9802,鈺齊-KY,2019_01_17,國票,9802_鈺齊-KY_2019-01-17_國票_國票9802鈺齊-KY01172019.pdf,NULL
4686,8104,錸寶科技,2019_01_17,中信投顧,8104_錸寶科技_2019-01-17_中信投顧_中信個股報告-20190117_8104錸寶.pdf,NULL
4687,2329,華泰,2019_01_17,中信投顧,2329_華泰_2019-01-17_中信投顧_中信個股報告-20190117_2329華泰.pdf,NULL
4688,1308,亞聚,2019_01_17,中信投顧,1308_亞聚_2019-01-17_中信投顧_中信個股報告-20190117_1308亞聚.pdf,NULL
4689,3413,京鼎,2019_01_17,中信投顧,3413_京鼎_2019-01-17_中信投顧_中信個股報告-20190117_3413京鼎.pdf,NULL
4690,6166,凌華,2019_01_17,元富,6166_凌華_2019-01-17_元富_凌華(6166)-20190117-速報.pdf,NULL
4691,3189,景碩,2019_01_17,中信投顧,3189_景碩_2019-01-17_中信投顧_中信個股報告-20190117_3189景碩.pdf,NULL
4692,9910,豐泰,2019_01_17,元富,9910_豐泰_2019-01-17_元富_豐泰(9910)-20190117-速報.pdf,NULL
4693,4735,豪展,2019_01_17,元富,4735_豪展_2019-01-17_元富_4735豪展20190116-報告.pdf,NULL
4694,6166,凌華,2019_01_17,中信投顧,6166_凌華_2019-01-17_中信投顧_中信個股報告-20190117_6166凌華.pdf,NULL
4695,2301,光寶科,2019_01_17,富邦台灣,2301_光寶科_2019-01-17_富邦台灣_2301_光寶科_snapshot_c_011619.pdf,NULL
4696,8104,錸寶科技,2019_01_17,第一金,8104_錸寶科技_2019-01-17_第一金_錸寶(8104)-區間操作.pdf,NULL
4697,1760,寶齡富錦,2019_01_17,中信投顧,1760_寶齡富錦_2019-01-17_中信投顧_中信個股報告-20190117_1760寶齡.pdf,NULL
4698,4966,譜瑞-KY,2019_01_17,中信投顧,4966_譜瑞-KY_2019-01-17_中信投顧_中信個股報告-20190117_4966譜瑞-KY.pdf,NULL
4699,4119,旭富,2019_01_17,中信投顧,4119_旭富_2019-01-17_中信投顧_中信個股報告-20190117_4119旭富.pdf,NULL
4700,5305,敦南,2019_01_17,NULL,5305_敦南_2019-01-17__5305 TT 20190117.pdf,NULL
4701,9938,百和,2019_01_17,元富,9938_百和_2019-01-17_元富_9938百和20190117-報告.pdf,NULL
4702,1591,駿吉-KY,2019_01_18,中信投顧,1591_駿吉-KY_2019-01-18_中信投顧_中信個股報告-20190118_1591駿吉.pdf,NULL
4703,2330,台積電,2019_01_18,元富,2330_台積電_2019-01-18_元富_2330台積電20190118-報告.pdf,NULL
4704,6147,頎邦,2019_01_18,國票,6147_頎邦_2019-01-18_國票_國票6147頎邦01182019.pdf,NULL
4705,2330,台積電,2019_01_18,國票,2330_台積電_2019-01-18_國票_國票2330台積電01182019.pdf,NULL
4706,4968,立積,2019_01_18,元富,4968_立積_2019-01-18_元富_立積(4968)-20190118-速報.pdf,NULL
4707,6147,頎邦,2019_01_18,元富,6147_頎邦_2019-01-18_元富_頎邦(6147)-20190118-速報.pdf,NULL
4708,4766,南寶,2019_01_18,元富,4766_南寶_2019-01-18_元富_南寶(4766)-20190118-速報.pdf,NULL
4709,8341,日友,2019_01_18,元富,8341_日友_2019-01-18_元富_日友(8341)-20190118-速報.pdf,NULL
4710,1477,聚陽,2019_01_18,國票,1477_聚陽_2019-01-18_國票_國票1477聚陽01182019.pdf,NULL
4711,1455,集盛,2019_01_18,中信投顧,1455_集盛_2019-01-18_中信投顧_中信個股報告-20190118_1455集盛.pdf,NULL
4712,9951,皇田,2019_01_18,國票,9951_皇田_2019-01-18_國票_國票9951皇田01182019.pdf,NULL
4713,1527,鑽全,2019_01_18,中信投顧,1527_鑽全_2019-01-18_中信投顧_中信個股報告-20190118_1527鑽全.pdf,NULL
4714,2330,台積電,2019_01_18,中信投顧,2330_台積電_2019-01-18_中信投顧_中信個股報告-20190118_2330台積電.pdf,NULL
4715,6425,易發,2019_01_18,第一金,6425_易發_2019-01-18_第一金_易發(6425)-區間操作.pdf,NULL
4716,4190,佐登-KY,2019_01_18,元富,4190_佐登-KY_2019-01-18_元富_4190佐登-KY20190118-報告.pdf,NULL
4717,6166,凌華,2019_01_18,元富,6166_凌華_2019-01-18_元富_6166凌華20190118-報告.pdf,NULL
4718,2330,台積電,2019_01_18,第一金,2330_台積電_2019-01-18_第一金_台積電(2330)-中立.pdf,NULL
4719,2330,台積電,2019_01_18,康和,2330_台積電_2019-01-18_康和_康和投顧-2330台積電-20190118.pdf,NULL
4720,3008,大立光,2019_01_18,NULL,3008_大立光_2019-01-18__Concord Taiwan：Largan Precision (3008 TT)-20190111.pdf,NULL
4721,4735,豪展,2019_01_18,NULL,4735_豪展_2019-01-18__4735 TT 20190118.pdf,NULL
4722,6558,興能高,2019_01_19,NULL,6558_興能高_2019-01-19__6558 TT 20190119.pdf,NULL
4723,8341,日友,2019_01_19,元富,8341_日友_2019-01-19_元富_8341日友20190119-報告.pdf,NULL
4724,8341,日友,2019_01_21,元富,8341_日友_2019-01-21_元富_8341日友20190119-報告.pdf,NULL
4725,6456,GIS-KY,2019_01_21,元富,6456_GIS-KY_2019-01-21_元富_GIS-KY(6456)-20190121-速報.pdf,NULL
4726,2059,川湖,2019_01_21,元富,2059_川湖_2019-01-21_元富_川湖(2059)-20190121-速報.pdf,NULL
4727,1231,聯華食,2019_01_21,國票,1231_聯華食_2019-01-21_國票_國票1231聯華食01212019.pdf,NULL
4728,1477,聚陽,2019_01_21,中信投顧,1477_聚陽_2019-01-21_中信投顧_中信個股報告-20190121_1477聚陽.pdf,NULL
4729,2356,英業達,2019_01_21,中信投顧,2356_英業達_2019-01-21_中信投顧_中信個股報告-20190121_2356英業達.pdf,NULL
4730,4180,安成藥,2019_01_21,中信投顧,4180_安成藥_2019-01-21_中信投顧_中信個股報告-20190121_4180安成藥.pdf,NULL
4731,4551,智伸科,2019_01_21,中信投顧,4551_智伸科_2019-01-21_中信投顧_中信個股報告-20190121_4551智伸科.pdf,NULL
4732,4557,永新-KY,2019_01_21,第一金,4557_永新-KY_2019-01-21_第一金_永新KY(4557)-買進.pdf,NULL
4733,3540,曜越,2019_01_21,第一金,3540_曜越_2019-01-21_第一金_曜越(3540)買進.pdf,NULL
4734,4551,智伸科,2019_01_21,元富,4551_智伸科_2019-01-21_元富_智伸科(4551)-20190121-速報.pdf,NULL
4735,6147,頎邦,2019_01_21,元富,6147_頎邦_2019-01-21_元富_6147頎邦20190121-報告.pdf,NULL
4736,3558,神準,2019_01_21,元富,3558_神準_2019-01-21_元富_3558神準20190121-報告.pdf,NULL
4737,6456,GIS-KY,2019_01_21,元富,6456_GIS-KY_2019-01-21_元富_6456GIS-KY20190121-報告.pdf,NULL
4738,3042,晶技,2019_01_22,中信投顧,3042_晶技_2019-01-22_中信投顧_中信個股報告-20190122_3042晶技.pdf,NULL
4739,8349,恒耀,2019_01_22,中信投顧,8349_恒耀_2019-01-22_中信投顧_中信個股報告-20190122_8349恒耀.pdf,NULL
4740,4927,泰鼎-KY,2019_01_22,國票,4927_泰鼎-KY_2019-01-22_國票_國票4927泰鼎-K01222019.pdf,NULL
4741,9951,皇田,2019_01_22,中信投顧,9951_皇田_2019-01-22_中信投顧_中信個股報告-20190122_9951皇田.pdf,NULL
4742,1589,永冠-KY,2019_01_22,國票,1589_永冠-KY_2019-01-22_國票_國票1589永冠-KY01222019.pdf,NULL
4743,4551,智伸科,2019_01_22,國票,4551_智伸科_2019-01-22_國票_國票4551智伸科01222019.pdf,NULL
4744,6205,詮欣,2019_01_22,中信投顧,6205_詮欣_2019-01-22_中信投顧_中信個股報告-20190122_6205詮欣.pdf,NULL
4745,2059,川湖,2019_01_22,元富,2059_川湖_2019-01-22_元富_2059川湖20190122-報告.pdf,NULL
4746,4551,智伸科,2019_01_22,元富,4551_智伸科_2019-01-22_元富_4551智伸科20190122-報告.pdf,NULL
4747,4766,南寶,2019_01_22,元富,4766_南寶_2019-01-22_元富_4766南寶20190122-報告.pdf,NULL
4748,2330,台積電,2019_01_22,富邦台灣,2330_台積電_2019-01-22_富邦台灣_2330_台積電_snapshot_c_011719.pdf,NULL
4749,4938,和碩,2019_01_22,富邦台灣,4938_和碩_2019-01-22_富邦台灣_4938_和碩_snapshot_c_012119.pdf,NULL
4750,4766,南寶,2019_01_22,富邦台灣,4766_南寶_2019-01-22_富邦台灣_4766_南寶_snapshot_c_012119.pdf,NULL
4751,6176,瑞儀,2019_01_22,富邦台灣,6176_瑞儀_2019-01-22_富邦台灣_6176_瑞儀_snapshot_c_011719.pdf,NULL
4752,3037,欣興,2019_01_22,富邦台灣,3037_欣興_2019-01-22_富邦台灣_3037_欣興_snapshot_c_012219.pdf,NULL
4753,6182,合晶,2019_01_22,富邦台灣,6182_合晶_2019-01-22_富邦台灣_6182_合晶_snapshot_c_012119.pdf,NULL
4754,9951,皇田,2019_01_22,富邦台灣,9951_皇田_2019-01-22_富邦台灣_9951_皇田_snapshot_c_012119.pdf,NULL
4755,8406,金可-KY,2019_01_22,富邦台灣,8406_金可-KY_2019-01-22_富邦台灣_8406_金可_snapshot_c_012119.pdf,NULL
4756,6643,M31,2019_01_23,中信投顧,6643_M31_2019-01-23_中信投顧_中信個股報告-20190123_6643M31.pdf,NULL
