股票代號,股票名稱,日期,檔案路徑,輸入時間,Username
3455.0,由田,2018_11_15,/home/cosbi/桌面/financialData/lineMemo_data/3455_由田_2018-11-15_下午4:04:13.txt,下午4:04:13,popowing
2352.0,佳世達,2018_11_15,/home/cosbi/桌面/financialData/lineMemo_data/2352_佳世達_2018-11-15_下午4:04:26.txt,下午4:04:26,popowing
2102.0,泰豐,2018_11_15,/home/cosbi/桌面/financialData/lineMemo_data/2102_泰豐_2018-11-15_下午4:04:47.txt,下午4:04:47,popowing
5609.0,中菲行,2018_11_15,/home/cosbi/桌面/financialData/lineMemo_data/5609_中菲行_2018-11-15_下午4:05:21.txt,下午4:05:21,popowing
2636.0,台驊投控,2018_11_15,/home/cosbi/桌面/financialData/lineMemo_data/2636_台驊投控_2018-11-15_下午4:05:57.txt,下午4:05:57,popowing
1326.0,台化,2018_11_15,/home/cosbi/桌面/financialData/lineMemo_data/1326_台化_2018-11-15_下午4:06:18.txt,下午4:06:18,popowing
2062.0,橋椿,2018_11_15,/home/cosbi/桌面/financialData/lineMemo_data/2062_橋椿_2018-11-15_下午4:06:31.txt,下午4:06:31,popowing
8454.0,富邦媒,2018_11_15,/home/cosbi/桌面/financialData/lineMemo_data/8454_富邦媒_2018-11-15_下午4:06:42.txt,下午4:06:42,popowing
3338.0,泰碩,2018_11_15,/home/cosbi/桌面/financialData/lineMemo_data/3338_泰碩_2018-11-15_下午4:07:17.txt,下午4:07:17,popowing
6670.0,復盛應用,2018_11_15,/home/cosbi/桌面/financialData/lineMemo_data/6670_復盛應用_2018-11-15_下午4:07:29.txt,下午4:07:29,popowing
5203.0,訊連,2018_11_15,/home/cosbi/桌面/financialData/lineMemo_data/5203_訊連_2018-11-15_下午4:08:17.txt,下午4:08:17,popowing
3272.0,東碩,2018_11_15,/home/cosbi/桌面/financialData/lineMemo_data/3272_東碩_2018-11-15_下午4:08:44.txt,下午4:08:44,popowing
2456.0,奇力新,2018_11_15,/home/cosbi/桌面/financialData/lineMemo_data/2456_奇力新_2018-11-15_下午4:10:47.txt,下午4:10:47,popowing
2474.0,可成,2018_11_15,/home/cosbi/桌面/financialData/lineMemo_data/2474_可成_2018-11-15_下午4:15:03.txt,下午4:15:03,popowing
6274.0,台燿,2018_11_15,/home/cosbi/桌面/financialData/lineMemo_data/6274_台燿_2018-11-15_下午4:16:27.txt,下午4:16:27,popowing
1323.0,永裕,2018_11_15,/home/cosbi/桌面/financialData/lineMemo_data/1323_永裕_2018-11-15_下午4:16:49.txt,下午4:16:49,popowing
6274.0,台燿,2018_11_15,/home/cosbi/桌面/financialData/lineMemo_data/6274_台燿_2018-11-15_下午4:18:26.txt,下午4:18:26,popowing
4803.0,VHQ-KY,2018_11_15,/home/cosbi/桌面/financialData/lineMemo_data/4803_VHQ-KY_2018-11-15_下午4:19:04.txt,下午4:19:04,popowing
1451.0,年興,2018_11_15,/home/cosbi/桌面/financialData/lineMemo_data/1451_年興_2018-11-15_下午4:19:30.txt,下午4:19:30,popowing
4958.0,臻鼎-KY,2018_11_15,/home/cosbi/桌面/financialData/lineMemo_data/4958_臻鼎-KY_2018-11-15_下午4:19:51.txt,下午4:19:51,popowing
2347.0,聯強,2018_11_15,/home/cosbi/桌面/financialData/lineMemo_data/2347_聯強_2018-11-15_下午4:20:05.txt,下午4:20:05,popowing
6121.0,新普,2018_11_15,/home/cosbi/桌面/financialData/lineMemo_data/6121_新普_2018-11-15_下午4:20:19.txt,下午4:20:19,popowing
6121.0,新普,2018_11_15,/home/cosbi/桌面/financialData/lineMemo_data/6121_新普_2018-11-15_下午4:21:16.txt,下午4:21:16,popowing
2891.0,中信金,2018_11_15,/home/cosbi/桌面/financialData/lineMemo_data/2891_中信金_2018-11-15_下午4:21:46.txt,下午4:21:46,popowing
3596.0,智易,2018_11_15,/home/cosbi/桌面/financialData/lineMemo_data/3596_智易_2018-11-15_下午4:21:58.txt,下午4:21:58,popowing
1476.0,儒鴻,2018_11_15,/home/cosbi/桌面/financialData/lineMemo_data/1476_儒鴻_2018-11-15_下午4:22:14.txt,下午4:22:14,popowing
2451.0,創見,2018_11_15,/home/cosbi/桌面/financialData/lineMemo_data/2451_創見_2018-11-15_下午4:22:25.txt,下午4:22:25,popowing
3036.0,文曄,2018_11_15,/home/cosbi/桌面/financialData/lineMemo_data/3036_文曄_2018-11-15_下午4:22:35.txt,下午4:22:35,popowing
3227.0,原相,2018_11_15,/home/cosbi/桌面/financialData/lineMemo_data/3227_原相_2018-11-15_下午4:23:03.txt,下午4:23:03,popowing
6285.0,啟碁,2018_11_15,/home/cosbi/桌面/financialData/lineMemo_data/6285_啟碁_2018-11-15_下午4:23:17.txt,下午4:23:17,popowing
8924.0,大田,2018_11_15,/home/cosbi/桌面/financialData/lineMemo_data/8924_大田_2018-11-15_下午4:23:39.txt,下午4:23:39,popowing
3234.0,光環,2018_11_27,/home/cosbi/桌面/financialData/lineMemo_data/3234_光環_2018-11-27_上午10:04:56.txt,上午10:04:56,c21221203
6504.0,南六,2018_11_27,/home/cosbi/桌面/financialData/lineMemo_data/6504_南六_2018-11-27_上午10:19:08.txt,上午10:19:08,c21221203
6504.0,南六,2018_11_27,/home/cosbi/桌面/financialData/lineMemo_data/6504_南六_2018-11-27_上午10:19:30.txt,上午10:19:30,c21221203
8046.0,南電,2018_11_27,/home/cosbi/桌面/financialData/lineMemo_data/8046_南電_2018-11-27_上午10:20:41.txt,上午10:20:41,c21221203
6409.0,旭隼,2018_11_27,/home/cosbi/桌面/financialData/lineMemo_data/6409_旭隼_2018-11-27_上午10:20:59.txt,上午10:20:59,c21221203
6409.0,旭隼,2018_11_27,/home/cosbi/桌面/financialData/lineMemo_data/6409_旭隼_2018-11-27_上午10:21:48.txt,上午10:21:48,c21221203
8016.0,矽創,2018_11_27,/home/cosbi/桌面/financialData/lineMemo_data/8016_矽創_2018-11-27_上午10:22:13.txt,上午10:22:13,c21221203
2383.0,台光電,2018_11_27,/home/cosbi/桌面/financialData/lineMemo_data/2383_台光電_2018-11-27_上午10:22:27.txt,上午10:22:27,c21221203
2511.0,太子,2018_11_27,/home/cosbi/桌面/financialData/lineMemo_data/2511_太子_2018-11-27_上午10:22:45.txt,上午10:22:45,c21221203
2511.0,太子,2018_11_27,/home/cosbi/桌面/financialData/lineMemo_data/2511_太子_2018-11-27_上午10:22:56.txt,上午10:22:56,c21221203
1710.0,東聯,2018_11_27,/home/cosbi/桌面/financialData/lineMemo_data/1710_東聯_2018-11-27_上午10:23:08.txt,上午10:23:08,c21221203
1736.0,喬山,2018_11_27,/home/cosbi/桌面/financialData/lineMemo_data/1736_喬山_2018-11-27_上午10:23:23.txt,上午10:23:23,c21221203
1736.0,喬山,2018_11_27,/home/cosbi/桌面/financialData/lineMemo_data/1736_喬山_2018-11-27_上午10:23:41.txt,上午10:23:41,c21221203
9939.0,宏全,2018_11_27,/home/cosbi/桌面/financialData/lineMemo_data/9939_宏全_2018-11-27_上午10:23:54.txt,上午10:23:54,c21221203
9914.0,美利達,2018_11_27,/home/cosbi/桌面/financialData/lineMemo_data/9914_美利達_2018-11-27_上午10:24:06.txt,上午10:24:06,c21221203
5530.0,龍巖,2018_11_27,/home/cosbi/桌面/financialData/lineMemo_data/5530_龍巖_2018-11-27_上午10:24:25.txt,上午10:24:25,c21221203
9802.0,鈺齊-KY,2018_11_27,/home/cosbi/桌面/financialData/lineMemo_data/9802_鈺齊-KY_2018-11-27_上午10:25:02.txt,上午10:25:02,c21221203
6235.0,華孚,2018_11_27,/home/cosbi/桌面/financialData/lineMemo_data/6235_華孚_2018-11-27_上午10:25:36.txt,上午10:25:36,c21221203
6235.0,華孚,2018_11_27,/home/cosbi/桌面/financialData/lineMemo_data/6235_華孚_2018-11-27_上午10:25:53.txt,上午10:25:53,c21221203
2460.0,建通,2018_11_27,/home/cosbi/桌面/financialData/lineMemo_data/2460_建通_2018-11-27_上午10:26:11.txt,上午10:26:11,c21221203
2460.0,建通,2018_11_27,/home/cosbi/桌面/financialData/lineMemo_data/2460_建通_2018-11-27_上午10:26:29.txt,上午10:26:29,c21221203
6205.0,詮欣,2018_11_27,/home/cosbi/桌面/financialData/lineMemo_data/6205_詮欣_2018-11-27_上午10:26:42.txt,上午10:26:42,c21221203
1532.0,勤美,2018_11_27,/home/cosbi/桌面/financialData/lineMemo_data/1532_勤美_2018-11-27_上午10:27:01.txt,上午10:27:01,c21221203
2436.0,偉詮電,2018_11_27,/home/cosbi/桌面/financialData/lineMemo_data/2436_偉詮電_2018-11-27_下午3:25:52.txt,下午3:25:52,c21221203
6462.0,神盾,2018_11_27,/home/cosbi/桌面/financialData/lineMemo_data/6462_神盾_2018-11-27_下午3:44:52.txt,下午3:44:52,c21221203
3380.0,明泰,2018_11_27,/home/cosbi/桌面/financialData/lineMemo_data/3380_明泰_2018-11-27_下午3:46:46.txt,下午3:46:46,c21221203
3380.0,明泰,2018_11_27,/home/cosbi/桌面/financialData/lineMemo_data/3380_明泰_2018-11-27_下午3:48:30.txt,下午3:48:30,c21221203
2103.0,台橡,2018_11_27,/home/cosbi/桌面/financialData/lineMemo_data/2103_台橡_2018-11-27_下午3:49:52.txt,下午3:49:52,c21221203
2313.0,華通,2018_11_27,/home/cosbi/桌面/financialData/lineMemo_data/2313_華通_2018-11-27_下午4:03:37.txt,下午4:03:37,c21221203
3661.0,世芯-KY,2018_11_27,/home/cosbi/桌面/financialData/lineMemo_data/3661_世芯-KY_2018-11-27_下午4:11:52.txt,下午4:11:52,c21221203
4528.0,江興鍛,2018_11_27,/home/cosbi/桌面/financialData/lineMemo_data/4528_江興鍛_2018-11-27_下午4:12:28.txt,下午4:12:28,c21221203
2233.0,宇隆,2018_11_27,/home/cosbi/桌面/financialData/lineMemo_data/2233_宇隆_2018-11-27_下午4:12:55.txt,下午4:12:55,c21221203
8431.0,匯鑽科,2018_11_27,/home/cosbi/桌面/financialData/lineMemo_data/8431_匯鑽科_2018-11-27_下午4:14:35.txt,下午4:14:35,c21221203
5009.0,榮剛,2018_11_28,/home/cosbi/桌面/financialData/lineMemo_data/5009_榮剛_2018-11-28_下午10:11:26.txt,下午10:11:26,c21221203
5009.0,榮剛,2018_11_28,/home/cosbi/桌面/financialData/lineMemo_data/5009_榮剛_2018-11-28_下午10:11:44.txt,下午10:11:44,c21221203
2609.0,陽明,2018_11_28,/home/cosbi/桌面/financialData/lineMemo_data/2609_陽明_2018-11-28_下午10:11:58.txt,下午10:11:58,c21221203
1229.0,聯華,2018_11_28,/home/cosbi/桌面/financialData/lineMemo_data/1229_聯華_2018-11-28_下午10:12:46.txt,下午10:12:46,c21221203
2464.0,盟立,2018_11_28,/home/cosbi/桌面/financialData/lineMemo_data/2464_盟立_2018-11-28_下午10:13:02.txt,下午10:13:02,c21221203
6279.0,胡連,2018_11_28,/home/cosbi/桌面/financialData/lineMemo_data/6279_胡連_2018-11-28_下午10:14:03.txt,下午10:14:03,c21221203
4105.0,東洋,2018_11_28,/home/cosbi/桌面/financialData/lineMemo_data/4105_東洋_2018-11-28_下午10:18:05.txt,下午10:18:05,c21221203
6462.0,神盾,2018_11_28,/home/cosbi/桌面/financialData/lineMemo_data/6462_神盾_2018-11-28_下午10:18:27.txt,下午10:18:27,c21221203
4148.0,全宇生技-KY,2018_12_22,/home/cosbi/桌面/financialData/lineMemo_data/4148_全宇生技-KY_2018-12-22_上午10:18:18.txt,上午10:18:18,c21221203
2377.0,微星,2018_12_22,/home/cosbi/桌面/financialData/lineMemo_data/2377_微星_2018-12-22_上午10:18:49.txt,上午10:18:49,c21221203
2377.0,微星,2018_12_22,/home/cosbi/桌面/financialData/lineMemo_data/2377_微星_2018-12-22_上午10:19:03.txt,上午10:19:03,c21221203
6213.0,聯茂,2018_12_22,/home/cosbi/桌面/financialData/lineMemo_data/6213_聯茂_2018-12-22_上午10:22:19.txt,上午10:22:19,c21221203
6213.0,聯茂,2018_12_22,/home/cosbi/桌面/financialData/lineMemo_data/6213_聯茂_2018-12-22_上午10:23:53.txt,上午10:23:53,c21221203
3605.0,宏致,2018_12_22,/home/cosbi/桌面/financialData/lineMemo_data/3605_宏致_2018-12-22_上午10:24:41.txt,上午10:24:41,c21221203
4137.0,麗豐-KY,2018_12_22,/home/cosbi/桌面/financialData/lineMemo_data/4137_麗豐-KY_2018-12-22_上午10:24:59.txt,上午10:24:59,c21221203
,,2018_12_22,/home/cosbi/桌面/financialData/lineMemo_data/__2018-12-22_上午10:25:36.txt,上午10:25:36,c21221203
6146.0,耕興,2018_12_22,/home/cosbi/桌面/financialData/lineMemo_data/6146_耕興_2018-12-22_上午10:26:29.txt,上午10:26:29,c21221203
6146.0,耕興,2018_12_22,/home/cosbi/桌面/financialData/lineMemo_data/6146_耕興_2018-12-22_上午10:26:42.txt,上午10:26:42,c21221203
2228.0,劍麟,2018_12_22,/home/cosbi/桌面/financialData/lineMemo_data/2228_劍麟_2018-12-22_上午10:27:00.txt,上午10:27:00,c21221203
3346.0,麗清,2018_12_22,/home/cosbi/桌面/financialData/lineMemo_data/3346_麗清_2018-12-22_上午10:27:19.txt,上午10:27:19,c21221203
9935.0,慶豐富,2018_12_22,/home/cosbi/桌面/financialData/lineMemo_data/9935_慶豐富_2018-12-22_上午10:27:33.txt,上午10:27:33,c21221203
3527.0,聚積,2018_12_22,/home/cosbi/桌面/financialData/lineMemo_data/3527_聚積_2018-12-22_上午10:28:29.txt,上午10:28:29,c21221203
3527.0,聚積,2018_12_22,/home/cosbi/桌面/financialData/lineMemo_data/3527_聚積_2018-12-22_上午10:30:13.txt,上午10:30:13,c21221203
1102.0,亞泥,2018_12_22,/home/cosbi/桌面/financialData/lineMemo_data/1102_亞泥_2018-12-22_上午10:30:57.txt,上午10:30:57,c21221203
8480.0,泰昇-KY,2018_12_22,/home/cosbi/桌面/financialData/lineMemo_data/8480_泰昇-KY_2018-12-22_上午10:31:18.txt,上午10:31:18,c21221203
8480.0,泰昇-KY,2018_12_22,/home/cosbi/桌面/financialData/lineMemo_data/8480_泰昇-KY_2018-12-22_上午10:35:36.txt,上午10:35:36,c21221203
6168.0,宏齊,2018_12_22,/home/cosbi/桌面/financialData/lineMemo_data/6168_宏齊_2018-12-22_上午10:40:41.txt,上午10:40:41,c21221203
3234.0,光環,2018_12_22,/home/cosbi/桌面/financialData/lineMemo_data/3234_光環_2018-12-22_上午10:41:13.txt,上午10:41:13,c21221203
6668.0,中揚光,2018_12_22,/home/cosbi/桌面/financialData/lineMemo_data/6668_中揚光_2018-12-22_上午10:42:05.txt,上午10:42:05,c21221203
6668.0,中揚光,2018_12_22,/home/cosbi/桌面/financialData/lineMemo_data/6668_中揚光_2018-12-22_上午10:42:25.txt,上午10:42:25,c21221203
6568.0,宏觀,2018_12_22,/home/cosbi/桌面/financialData/lineMemo_data/6568_宏觀_2018-12-22_上午10:42:48.txt,上午10:42:48,c21221203
6568.0,宏觀,2018_12_22,/home/cosbi/桌面/financialData/lineMemo_data/6568_宏觀_2018-12-22_上午10:43:27.txt,上午10:43:27,c21221203
1532.0,勤美,2018_12_22,/home/cosbi/桌面/financialData/lineMemo_data/1532_勤美_2018-12-22_上午10:44:02.txt,上午10:44:02,c21221203
4947.0,昂寶-KY,2018_12_25,/home/cosbi/桌面/financialData/lineMemo_data/4947_昂寶-KY_2018-12-25_下午3:48:17.txt,下午3:48:17,c21221203
4947.0,昂寶-KY,2018_12_25,/home/cosbi/桌面/financialData/lineMemo_data/4947_昂寶-KY_2018-12-25_下午3:48:36.txt,下午3:48:36,c21221203
3653.0,健策,2018_12_25,/home/cosbi/桌面/financialData/lineMemo_data/3653_健策_2018-12-25_下午3:49:06.txt,下午3:49:06,c21221203
1589.0,永冠-KY,2019_01_27,/home/cosbi/桌面/financialData/lineMemo_data/1589_永冠-KY_2019-01-27_下午5:34:17.txt,下午5:34:17,c21221203
5530.0,龍巖,2019_01_29,/home/cosbi/桌面/financialData/lineMemo_data/5530_龍巖_2019-01-29_上午10:40:02.txt,上午10:40:02,c21221203
3708.0,上緯,2019_01_30,/home/cosbi/桌面/financialData/lineMemo_data/3708_上緯_2019-01-30_下午1:45:00.txt,下午1:45:00,c21221203
2454.0,聯發科,2019_02_01,/home/cosbi/桌面/financialData/lineMemo_data/2454_聯發科_2019-02-01_下午12:46:39.txt,下午12:46:39,c21221203
8028.0,昇陽國際半導體,2019_02_20,/home/cosbi/桌面/financialData/lineMemo_data/8028_昇陽國際半導體_2019-02-20_下午3:06:03.txt,下午3:06:03,c21221203
